ID	掲載号	掲載順	タイトル	作者	原作	ページ	種別	カラー	摘要
WYMG202346	2023年 No.46	19	大怪獣ゲァーチマ	KENT		359	出張掲載		 月刊ヤングマガジンより
WYMG202347	2023年 No.47	1	ナリキンフットボール	明石英之		13	連載	C	 
WYMG202347	2023年 No.47	2	税金で買った本	系山冏		69	連載		 
WYMG202347	2023年 No.47	3	スキャンダラ	かろちー		89	連載		 
WYMG202347	2023年 No.47	4	ザ・ヒステリックトリガー	加納万太郎		125	連載		 
WYMG202347	2023年 No.47	5	グラ・ディミオス	五褒美		146	連載	C	 
WYMG202347	2023年 No.47	6	聖くんは清く生きたい	朝賀庵		165	連載		 
WYMG202347	2023年 No.47	7	彼岸島 48日後…	松本光司		183	連載		 
WYMG202347	2023年 No.47	8	何度、時をくりかえしても本能寺が燃えるんじゃが！？	藤本ケンシ		203	連載		 
WYMG202347	2023年 No.47	9	パラレルパラダイス	岡本倫		225	連載		 
WYMG202347	2023年 No.47	10	私のアリカ	隈屑		247	連載		 
WYMG202347	2023年 No.47	11	ケンシロウによろしく	ジャスミン・ギュ		265	連載		最終回 
WYMG202347	2023年 No.47	12	みょーちゃん先生はかく語りき	無敵ソーダ		281	連載		 
WYMG202347	2023年 No.47	13	ゴールデンドロップ	上月亮		297	連載		 
WYMG202347	2023年 No.47	14	王の病室	中西淳		317	連載		 
WYMG202347	2023年 No.47	15	ヤニねこ	にゃんにゃんファクトリー		337	連載		 
WYMG202347	2023年 No.47	16	サツドウ	なだいにし		344	連載	C	 
WYMG202347	2023年 No.47	17	MFゴースト	しげの秀一		365	連載		 
WYMG202347	2023年 No.47	18	キョンシー怪譚 BLOOD	杪夏		381	連載		 
WYMG202347	2023年 No.47	19	みなみけ	桜場コハル		399	連載		 
WYMG202347	2023年 No.47	20	LILI-MEN	渡嘉敷拓馬		407	連載		 
WYMG202347	2023年 No.47	21	シキュウジ -高校球児に明日はない-	ツルシマ		429	連載		 
WYMG202347	2023年 No.47	22	二留さんはハタチ	あじフライ		457	読み切り		 
WYMG202348	2023年 No.48	1	サツドウ	なだいにし		14	連載	C	 
WYMG202348	2023年 No.48	2	ナリキンフットボール	明石英之		37	連載		 
WYMG202348	2023年 No.48	3	MFゴースト	しげの秀一		67	連載		 
WYMG202348	2023年 No.48	4	アンダーニンジャ	花沢健吾		83	連載		 
WYMG202348	2023年 No.48	5	スキャンダラ	かろちー		103	連載		 
WYMG202348	2023年 No.48	6	ヤニねこ	にゃんにゃんファクトリー		137	連載	C	 
WYMG202348	2023年 No.48	7	マイホームヒーロー	朝基まさし		143	連載		 
WYMG202348	2023年 No.48	8	パリピ孔明	小川亮		163	連載		 
WYMG202348	2023年 No.48	9	パラレルパラダイス	岡本倫		181	連載		 
WYMG202348	2023年 No.48	10	ゴールデンドロップ	上月亮		199	連載		 
WYMG202348	2023年 No.48	11	王の病室	中西淳		217	連載		 
WYMG202348	2023年 No.48	12	彼岸島 48日後…	松本光司		239	連載		 
WYMG202348	2023年 No.48	13	税金で買った本	系山冏		259	連載		 
WYMG202348	2023年 No.48	14	みょーちゃん先生はかく語りき	無敵ソーダ		279	連載		 
WYMG202348	2023年 No.48	15	グラ・ディミオス	五褒美		295	連載		 
WYMG202348	2023年 No.48	16	私のアリカ	隈屑		315	連載		 
WYMG202348	2023年 No.48	17	聖くんは清く生きたい	朝賀庵		335	連載	C	 
WYMG202348	2023年 No.48	18	ザ・ヒステリックトリガー	加納万太郎		351	連載		 
WYMG202348	2023年 No.48	19	だれでも抱けるキミが好き	武田スーパー		371	連載		 
WYMG202348	2023年 No.48	20	雨と君と	二階堂幸		393	連載		 
WYMG202348	2023年 No.48	21	キョンシー怪譚 BLOOD	杪夏		413	連載		 
WYMG202348	2023年 No.48	22	シキュウジ -高校球児に明日はない-	ツルシマ		431	連載		 
WYMG202349	2023年 No.49	1	ねずみの初恋	大瀬戸陸		13	連載	C	新連載 
WYMG202349	2023年 No.49	2	1日外出録ハンチョウ	上原求 & 新井和也		83	連載		 
WYMG202349	2023年 No.49	3	パリピ孔明	小川亮		101	連載		 
WYMG202349	2023年 No.49	4	ゴールデンドロップ	上月亮		119	連載		 
WYMG202349	2023年 No.49	5	ヤニねこ	にゃんにゃんファクトリー		137	連載	C	 
WYMG202349	2023年 No.49	6	ナリキンフットボール	明石英之		153	連載		 
WYMG202349	2023年 No.49	7	月曜日のたわわ	比村奇石		177	連載		 
WYMG202349	2023年 No.49	8	みなみけ	桜場コハル		193	連載		 
WYMG202349	2023年 No.49	9	マイホームヒーロー	朝基まさし		201	連載		 
WYMG202349	2023年 No.49	10	王の病室	中西淳		221	連載		 
WYMG202349	2023年 No.49	11	スキャンダラ	かろちー		261	連載		 
WYMG202349	2023年 No.49	12	だれでも抱けるキミが好き	武田スーパー		281	連載		 
WYMG202349	2023年 No.49	13	彼岸島 48日後…	松本光司		297	連載		 
WYMG202349	2023年 No.49	14	パラレルパラダイス	岡本倫		317	連載		 
WYMG202349	2023年 No.49	15	キョンシー怪譚 BLOOD	杪夏		336	連載	C	 
WYMG202349	2023年 No.49	16	ザ・ヒステリックトリガー	加納万太郎		353	連載		 
WYMG202349	2023年 No.49	17	何度、時をくりかえしても本能寺が燃えるんじゃが！？	藤本ケンシ		373	連載		 
WYMG202349	2023年 No.49	18	グラ・ディミオス	五褒美		393	連載		 
WYMG202349	2023年 No.49	19	LILI-MEN	渡嘉敷拓馬		413	連載		 
WYMG202349	2023年 No.49	20	シキュウジ -高校球児に明日はない-	ツルシマ		431	連載		 
WYMG202350	2023年 No.50	1	マイホームヒーロー	朝基まさし		13	連載	C	 
WYMG202350	2023年 No.50	2	ねずみの初恋	大瀬戸陸		37	連載		 
WYMG202350	2023年 No.50	3	満州アヘンスクワッド	鹿子		77	連載		 連載再開
WYMG202350	2023年 No.50	4	ナリキンフットボール	明石英之		95	連載		 
WYMG202350	2023年 No.50	5	私のアリカ	隈屑		114	連載	C	 
WYMG202350	2023年 No.50	6	MFゴースト	しげの秀一		135	連載		 
WYMG202350	2023年 No.50	7	ゴールデンドロップ	上月亮		151	連載		 
WYMG202350	2023年 No.50	8	アンダーニンジャ	花沢健吾		171	連載		 
WYMG202350	2023年 No.50	9	スキャンダラ	かろちー		193	連載		 
WYMG202350	2023年 No.50	10	聖くんは清く生きたい	朝賀庵		211	連載		 
WYMG202350	2023年 No.50	11	パラレルパラダイス	岡本倫		231	連載		 
WYMG202350	2023年 No.50	12	税金で買った本	系山冏		249	連載		 
WYMG202350	2023年 No.50	13	月曜日のたわわ	比村奇石		269	連載		 
WYMG202350	2023年 No.50	14	彼岸島 48日後…	松本光司		281	連載		 
WYMG202350	2023年 No.50	15	ヤニねこ	にゃんにゃんファクトリー		301	連載		 
WYMG202350	2023年 No.50	16	ザ・ヒステリックトリガー	加納万太郎		305	連載		 
WYMG202350	2023年 No.50	17	グラ・ディミオス	五褒美		325	連載		 
WYMG202350	2023年 No.50	18	サツドウ	なだいにし		344	連載	C	 
WYMG202350	2023年 No.50	19	何度、時をくりかえしても本能寺が燃えるんじゃが！？	藤本ケンシ		363	連載		 
WYMG202350	2023年 No.50	20	雨と君と	二階堂幸		385	連載		 
WYMG202350	2023年 No.50	21	キョンシー怪譚 BLOOD	杪夏		389	連載		 
WYMG202350	2023年 No.50	22	シキュウジ -高校球児に明日はない-	ツルシマ		411	連載		 
WYMG202351	2023年 No.51	1	パリピ孔明	小川亮		12	連載	C	 
WYMG202351	2023年 No.51	2	1日外出録ハンチョウ	上原求 & 新井和也		31	連載		 
WYMG202351	2023年 No.51	3	税金で買った本	系山冏		49	連載		 
WYMG202351	2023年 No.51	4	ねずみの初恋	大瀬戸陸		69	連載		 
WYMG202351	2023年 No.51	5	MFゴースト	しげの秀一		93	連載		 
WYMG202351	2023年 No.51	6	ゴールデンドロップ	上月亮		110	連載	C	 
WYMG202351	2023年 No.51	7	ナリキンフットボール	明石英之		131	連載		 
WYMG202351	2023年 No.51	8	彼岸島 48日後…	松本光司		149	連載		 
WYMG202351	2023年 No.51	9	みなみけ	桜場コハル		169	連載		 
WYMG202351	2023年 No.51	10	満州アヘンスクワッド	鹿子		177	連載		 
WYMG202351	2023年 No.51	11	スキャンダラ	かろちー		197	連載		 
WYMG202351	2023年 No.51	12	私のアリカ	隈屑		219	連載		 
WYMG202351	2023年 No.51	13	だれでも抱けるキミが好き	武田スーパー		237	連載		 
WYMG202351	2023年 No.51	14	ザ・ヒステリックトリガー	加納万太郎		253	連載		 
WYMG202351	2023年 No.51	15	ヤニねこ	にゃんにゃんファクトリー		273	連載		 
WYMG202351	2023年 No.51	16	王の病室	中西淳		277	連載		 
WYMG202351	2023年 No.51	17	シキュウジ -高校球児に明日はない-	ツルシマ		299	連載		 
WYMG202351	2023年 No.51	18	聖くんは清く生きたい	朝賀庵		325	連載		 
WYMG202351	2023年 No.51	19	キョンシー怪譚 BLOOD	杪夏		341	連載		 
WYMG202351	2023年 No.51	20	グラ・ディミオス	五褒美		359	連載		 
WYMG202351	2023年 No.51	21	俺ン家の怪物	すみ子		377	連載		 
WYMG202351	2023年 No.51	22	LILI-MEN	渡嘉敷拓馬		397	連載		 
WYMG202352	2023年 No.52	1	みょーちゃん先生はかく語りき	無敵ソーダ		13	連載	C	 
WYMG202352	2023年 No.52	2	税金で買った本	系山冏		27	連載		 
WYMG202352	2023年 No.52	3	マイホームヒーロー	朝基まさし		47	連載		 
WYMG202352	2023年 No.52	4	ヤニねこ	にゃんにゃんファクトリー		67	連載		 
WYMG202352	2023年 No.52	5	ねずみの初恋	大瀬戸陸		71	連載		 
WYMG202352	2023年 No.52	6	MFゴースト	しげの秀一		89	連載		 
WYMG202352	2023年 No.52	7	ゴールデンドロップ	上月亮		106	連載	C	 
WYMG202352	2023年 No.52	8	アンダーニンジャ	花沢健吾		127	連載		 
WYMG202352	2023年 No.52	9	満州アヘンスクワッド	鹿子		147	連載		 
WYMG202352	2023年 No.52	10	サツドウ	なだいにし		165	連載		 
WYMG202352	2023年 No.52	11	ナリキンフットボール	明石英之		183	連載		 
WYMG202352	2023年 No.52	12	パラレルパラダイス	岡本倫		201	連載		 
WYMG202352	2023年 No.52	13	私のアリカ	隈屑		223	連載		 
WYMG202352	2023年 No.52	14	雨と君と	二階堂幸		241	連載		 
WYMG202352	2023年 No.52	15	聖くんは清く生きたい	朝賀庵		245	連載		 
WYMG202352	2023年 No.52	16	グラ・ディミオス	五褒美		261	連載		 
WYMG202352	2023年 No.52	17	LILI-MEN	渡嘉敷拓馬		279	連載		 
WYMG202352	2023年 No.52	18	月曜日のたわわ	比村奇石		303	連載		 
WYMG202352	2023年 No.52	19	ザ・ヒステリックトリガー	加納万太郎		315	連載		 
WYMG202352	2023年 No.52	20	シキュウジ -高校球児に明日はない-	ツルシマ		339	連載		 
WYMG202352	2023年 No.52	21	王の病室	中西淳		359	連載		 
WYMG202352	2023年 No.52	22	ギャルにぱちゃんはせまられたい	歌鳴リナ		379	出張掲載		 ヤンマガWebより
WYMG202352	2023年 No.52	23	うみねこには負けない！	伊勢海老ボイル		409	読み切り		 
