年	号数	掲載順	タイトル	作者	原作者	頁	区分	カラー	備考
2022 	50	11 	GTO パラダイスロスト	藤沢とおる		259	連載		
2022 	50	12 	何度、時をくりかえしても本能寺が燃えるんじゃが！？	藤本ケンシ	井出圭亮 	271	連載		
2022 	50	13 	税金で買った本	系山冏	ずいの	291	連載		
2022 	50	14 	スケアリー・キャンパス・カレッジ・ユニバーシティ	永椎晃平		311	連載		
2022 	50	15 	センパイ！わざとじゃないんです！	saku		331	連載		
2022 	50	16 	彼岸島 48日後…	松本光司		337	連載		
2022 	50	17 	くさっても猫なので	関口かんこ		357	連載		
2022 	50	18 	LILI-MEN	渡嘉敷拓馬		363	連載		
2022 	50	19 	パラレルパラダイス	岡本倫		383	連載		
2022 	50	20 	君が獣になる前に	さの隆		401	連載		
2022 	50	21 	アルキメデスの大戦	三田紀房		421	連載		
2022 	51	1 	何度、時をくりかえしても本能寺が燃えるんじゃが！？	藤本ケンシ	井出圭亮 	12	連載	C	
2022 	51	2 	白地図のライゼンデ	パミラ		33	連載		
2022 	51	3 	ザ・ファブル The Second Contact	南勝久		65	連載		
2022 	51	4 	君が獣になる前に	さの隆		83	連載		
2022 	51	5 	アルキメデスの大戦	三田紀房		103	連載		
2022 	51	6 	LILI-MEN	渡嘉敷拓馬		123	連載		
2022 	51	7 	パラレルパラダイス	岡本倫		149	連載		
2022 	51	8 	くさっても猫なので	関口かんこ		167	連載		
2022 	51	9 	GTO パラダイスロスト	藤沢とおる		174	連載	C	
2022 	51	10 	満州アヘンスクワッド	鹿子	門馬司	189	連載		
2022 	51	11 	みなみけ	桜場コハル		207	連載		
2022 	51	12 	虎鶫 とらつぐみ-TSUGUMI PROJECT-	ippatu		215	連載		
2022 	51	13 	ザ・ヒステリックトリガー	加納万太郎	マナカミユイ	231	連載		
2022 	51	14 	セブン☆スターJT	柳内大樹		255	連載		
2022 	51	15 	ナックルナックル	山岸汰誠		279	連載		
2022 	51	16 	月曜日のたわわ	比村奇石		297	連載		
2022 	51	17 	1日外出録ハンチョウ	上原求・新井和也	萩原天晴	309	連載		
2022 	51	18 	パリピ孔明	小川亮	四葉タト	327	連載		
2022 	51	19 	彼岸島 48日後…	松本光司		345	連載		
2022 	51	20 	マイホームヒーロー	朝基まさし	山川直輝	365	連載		
2022 	51	21 	税金で買った本	系山冏	ずいの	385	連載		
2022 	51	22 	徘徊者	宝衣図	鈴木ユウヘイ	405	連載		
2022 	51	23 	センパイ！わざとじゃないんです！	saku		421	連載		
2022 	51	24 	スケアリー・キャンパス・カレッジ・ユニバーシティ	永椎晃平		427	連載		
2022 	51	25 	後ろのけはい	山田優香		337	読み切り		
2022 	51	26 	MFゴースト	しげの秀一		455	連載		休載
2022 	51	27 	ツワモノガタリ	細川忠孝		473	連載		
2022 	52	1 	徘徊者	宝衣図	鈴木ユウヘイ	13	連載	C	
2022 	52	2 	ザ・ファブル The Second Contact	南勝久		33	連載		
2022 	52	3 	白地図のライゼンデ	パミラ		51	連載		
2022 	52	4 	スケアリー・キャンパス・カレッジ・ユニバーシティ	永椎晃平		75	連載		
2022 	52	5 	パラレルパラダイス	岡本倫		95	連載		
2022 	52	6 	虎鶫 とらつぐみ-TSUGUMI PROJECT-	ippatu		113	連載		
2022 	52	7 	マイホームヒーロー	朝基まさし	山川直輝	131	連載		
2022 	52	8 	ナックルナックル	山岸汰誠		151	連載		
2022 	52	9 	パリピ孔明	小川亮	四葉タト	169	連載		
2022 	52	10 	何度、時をくりかえしても本能寺が燃えるんじゃが！？	藤本ケンシ	井出圭亮 	187	連載		
2022 	52	11 	満州アヘンスクワッド	鹿子	門馬司	207	連載		
2022 	52	12 	アンダーニンジャ	花沢健吾		223	連載		
2022 	52	13 	月曜日のたわわ	比村奇石		247	連載		
2022 	52	14 	サタノファニ	山田恵庸		269	連載		
2022 	52	15 	GTO パラダイスロスト	藤沢とおる		280	連載		
2022 	52	16 	カイジ	福本伸行		291	連載		
2022 	52	17 	税金で買った本	系山冏	ずいの	313	連載		
2022 	52	18 	センパイ！わざとじゃないんです！	saku		333	連載		
2022 	52	19 	君が獣になる前に	さの隆		339	連載		
2022 	52	20 	LILI-MEN	渡嘉敷拓馬		359	連載		
2022 	52	21 	雨と君と	二階堂幸		379	連載		
2022 	52	22 	アルキメデスの大戦	三田紀房		383	連載		
2022 	52	23 	くさっても猫なので	関口かんこ		403	連載		
2022 	52	24 	コロッケ作るのめんどいけど	スガイラカ		415	読み切り		第87回ちばてつや賞ヤング部門大賞受賞作
