年	号数	掲載順	タイトル	作者	原作者	頁	区分	カラー	備考
2022 	45	3	平和の国の島崎へ	瀬下猛	濱田轟天	45	連載		
2022 	45	4	ジドリの女王～氏家真知子最後の取材～	トウテムポール		65	連載		
2022 	45	5	紛争でしたら八田まで	田素弘		85	連載		
2022 	45	6	艦隊のシェフ ア・ラ・カルト	萩原玲二	池田邦彦	105	連載		
2022 	45	7	マタギガンナー	Juan Albarran	藤本正二	115	連載		
2022 	45	8	上京生活録イチジョウ	三好智樹・瀬戸義明	萩原天晴	135	連載		
2022 	45	9	18=80	岩淵竜子		152	連載	C	
2022 	45	10	黒博物館 三日月よ、怪物と踊れ	藤田和日郎		169	連載		
2022 	45	11	バトルスタディーズ	なきぼくろ		187	連載		
2022 	45	12	この会社に好きな人がいます	榎本あかまる		205	連載		
2022 	45	13	アンメット—ある脳外科医の日記—	大月閑人	子鹿ゆずる	217	連載		
2022 	45	14	昭和のグラゼニ	川	森高夕次	237	連載		
2022 	45	15	とりぱん	とりのなん子		257	連載		
2022 	45	16	今日もベランダで	糸川一成		261	連載		
2022 	45	17	夢てふものは頼みそめてき Daydream Believers	灰田高鴻		275	連載		
2022 	45	18	社外取締役 島耕作	弘兼憲史		295	連載		
2022 	45	19	ボールパークでつかまえて！	須賀達郎		311	連載		
2022 	45	20	ガクサン	佐原実波		323	連載		
2022 	45	21	シクジリンガーの猫	てらおか現象		339	連載		
2022 	45	22	惑わない星	石川雅之		363	連載		
2022 	45	23	ツイステッド・シスターズ	山下和美		379	連載		
2022 	45	24	クッキングパパ	うえやまとち		393	連載		
2022 	45	25	猫奥	山村東		411	連載		
2022 	46	1	夜回り猫	深谷かほる		3	出張掲載	C	
2022 	46	2	焼いてるふたり	ハナツカシオリ		7	連載		
2022 	46	3	宇宙兄弟	小山宙哉		23	連載		
2022 	46	4	リエゾン〜こどものこころ診療所〜	ヨンチャン	竹村優作	43	連載		
2022 	46	5	ジドリの女王～氏家真知子最後の取材～	トウテムポール		63	連載		
2022 	46	6	昭和のグラゼニ	川	森高夕次	83	連載		
2022 	46	7	吉原プラトニック	オキモト・シュウ	藤川よつ葉	103	連載		
2022 	46	8	アンメット—ある脳外科医の日記—	大月閑人	子鹿ゆずる	125	連載		
2022 	46	9	マタギガンナー	Juan Albarran	藤本正二	145	連載		
2022 	46	10	バトルスタディーズ	なきぼくろ		165	連載		
2022 	46	11	今日もベランダで	糸川一成		183	連載		
2022 	46	12	紛争でしたら八田まで	田素弘		199	連載		
2022 	46	13	18=80	岩淵竜子		217	連載		
2022 	46	14	とりぱん	とりのなん子		239	連載		
2022 	46	15	平和の国の島崎へ	瀬下猛	濱田轟天	247	連載		
2022 	46	16	踊れ獅子堂賢	常喜寝太郎		261	連載		
2022 	46	17	警視庁草紙—風太郎明治劇場—	東直輝	山田風太郎	279	連載		
2022 	46	18	この会社に好きな人がいます	榎本あかまる		301	連載		
2022 	46	19	出禁のモグラ	江口夏美		315	連載		
2022 	46	20	ガクサン	佐原実波		335	連載		
2022 	46	21	ワールドイズダンシング	三原和人		353	連載		
2022 	46	22	ツイステッド・シスターズ	山下和美		369	連載		
2022 	46	23	クッキングパパ	うえやまとち		385	連載		
2022 	46	24	ボールパークでつかまえて！	須賀達郎		403	連載		
2022 	47	1	バトルスタディーズ	なきぼくろ		3	連載	C	
2022 	47	2	アンメット—ある脳外科医の日記—	大月閑人	子鹿ゆずる	21	連載		
2022 	47	3	この会社に好きな人がいます	榎本あかまる		41	連載		
2022 	47	4	艦隊のシェフ	萩原玲二	池田邦彦	53	連載		
2022 	47	5	上京生活録イチジョウ	三好智樹・瀬戸義明	萩原天晴	81	連載		
2022 	47	6	紛争でしたら八田まで	田素弘		97	連載		
2022 	47	7	今日もベランダで	糸川一成		119	連載		
2022 	47	8	平和の国の島崎へ	瀬下猛	濱田轟天	133	連載		
2022 	47	9	社外取締役 島耕作	弘兼憲史		151	連載		
2022 	47	10	ジドリの女王～氏家真知子最後の取材～	トウテムポール		167	連載		
2022 	47	11	シクジリンガーの猫	てらおか現象		187	連載		
2022 	47	12	踊れ獅子堂賢	常喜寝太郎		197	連載		
2022 	47	13	マタギガンナー	Juan Albarran	藤本正二	215	連載		
2022 	47	14	吉原プラトニック	オキモト・シュウ	藤川よつ葉	235	連載		
2022 	47	15	とりぱん	とりのなん子		255	連載		
2022 	47	16	夢てふものは頼みそめてき Daydream Believers	灰田高鴻		259	連載		
2022 	47	17	楽屋のトナくん	矢部太郎		281	連載		
2022 	47	18	ガクサン	佐原実波		287	連載		
2022 	47	19	高田教授の脱出	エドモンド田中		303	読み切り		
2022 	47	20	黒博物館 三日月よ、怪物と踊れ	藤田和日郎		319	連載		
2022 	47	21	ワンオペ JOKER	後藤慶介	宮川サトシ	337	連載		
2022 	47	22	ワールドイズダンシング	三原和人		359	連載		
2022 	47	23	BATMAN JUSTICE BUSTER	清水栄一・下口知裕		377	連載		
2022 	47	24	クッキングパパ	うえやまとち		393	連載		
2022 	47	25	猫奥	山村東		411	連載		
2022 	48	1	踊れ獅子堂賢	常喜寝太郎		3	連載	C	
2022 	48	2	マタギガンナー	Juan Albarran	藤本正二	23	連載		
2022 	48	3	艦隊のシェフ	萩原玲二	池田邦彦	45	連載		
2022 	48	4	アンメット—ある脳外科医の日記—	大月閑人	子鹿ゆずる	69	連載		
2022 	48	5	ボールパークでつかまえて！	須賀達郎		89	連載		
2022 	48	6	平和の国の島崎へ	瀬下猛	濱田轟天	101	連載		
2022 	48	7	焼いてるふたり	ハナツカシオリ		119	連載		
2022 	48	8	出禁のモグラ	江口夏美		135	連載		
2022 	48	9	夢てふものは頼みそめてき Daydream Believers	灰田高鴻		151	連載		
2022 	48	10	警視庁草紙—風太郎明治劇場—	東直輝	山田風太郎	171	連載		
2022 	48	11	とりぱん	とりのなん子		195	連載		
2022 	48	12	ガクサン	佐原実波		199	連載		
2022 	48	13	リエゾン〜こどものこころ診療所〜	ヨンチャン	竹村優作	215	連載		
2022 	48	14	この会社に好きな人がいます	榎本あかまる		235	連載		
2022 	48	15	きのう何食べた？	よしながふみ		247	連載	C	
2022 	48	16	紛争でしたら八田まで	田素弘		265	連載		
2022 	48	17	ワールドイズダンシング	三原和人		283	連載		最終回
2022 	48	18	高田教授の脱出	エドモンド田中		301	読み切り		
2022 	48	19	18=80	岩淵竜子		313	連載		
2022 	48	20	吉原プラトニック	オキモト・シュウ	藤川よつ葉	331	連載		
2022 	48	21	黒博物館 三日月よ、怪物と踊れ	藤田和日郎		353	連載		
2022 	48	22	ツイステッド・シスターズ	山下和美		371	連載		
2022 	48	23	猫奥	山村東		387	連載		
2022 	48	24	クッキングパパ	うえやまとち		393	連載		
2022 	48	25	楽屋のトナくん	矢部太郎		411	連載		
2022 	49	1	テレワァク与太話	山田金鉄		3	連載	C	新連載
2022 	49	2	社外取締役 島耕作	弘兼憲史		31	連載		
2022 	49	3	上京生活録イチジョウ	三好智樹・瀬戸義明	萩原天晴	47	連載		
2022 	49	4	焼いてるふたり	ハナツカシオリ		65	連載		
2022 	49	5	リエゾン〜こどものこころ診療所〜	ヨンチャン	竹村優作	81	連載		
2022 	49	6	警視庁草紙—風太郎明治劇場—	東直輝	山田風太郎	101	連載		
2022 	49	7	この会社に好きな人がいます	榎本あかまる		123	連載		
2022 	49	8	定額制夫の「こづかい万歳」〜月額2万千円の金欠ライフ〜	吉本浩二		135	連載		
2022 	49	9	アンメット—ある脳外科医の日記—	大月閑人	子鹿ゆずる	155	連載		
2022 	49	10	とりぱん	とりのなん子		175	連載		
2022 	49	11	夢てふものは頼みそめてき Daydream Believers	灰田高鴻		179	連載		
2022 	49	12	18=80	岩淵竜子		199	連載		
2022 	49	13	バトルスタディーズ	なきぼくろ		215	連載		
2022 	49	14	シクジリンガーの猫	てらおか現象		233	連載		
2022 	49	15	紛争でしたら八田まで	田素弘		245	連載		
2022 	49	16	グラゼニ〜大リーグ編〜	足立金太郎	森高夕次	263	連載		
2022 	49	17	黒博物館 三日月よ、怪物と踊れ	藤田和日郎		285	連載		
2022 	49	18	今日もベランダで	糸川一成		305	連載		
2022 	49	19	踊れ獅子堂賢	常喜寝太郎		319	連載		
2022 	49	20	ボールパークでつかまえて！	須賀達郎		337	連載		
2022 	49	21	惑わない星	石川雅之		353	連載		
2022 	49	22	吉原プラトニック	オキモト・シュウ	藤川よつ葉	369	連載		
2022 	49	23	ガクサン	佐原実波		389	連載		
2022 	49	24	猫奥	山村東		405	連載		
2022 	49	25	楽屋のトナくん	矢部太郎		413	連載		
2022 	50	1	剣と六分儀	かわぐちかいじ		3	読み切り	C	
2022 	50	2	宇宙兄弟	小山宙哉		33	連載		
2022 	50	3	平和の国の島崎へ	瀬下猛	濱田轟天	53	連載		
2022 	50	4	焼いてるふたり	ハナツカシオリ		71	連載		
2022 	50	5	リエゾン〜こどものこころ診療所〜	ヨンチャン	竹村優作	89	連載		
2022 	50	6	グラゼニ〜大リーグ編〜	足立金太郎	森高夕次	109	連載		
2022 	50	7	18=80	岩淵竜子		129	連載		
2022 	50	8	ジドリの女王～氏家真知子最後の取材～	トウテムポール		149	連載		
2022 	50	9	この会社に好きな人がいます	榎本あかまる		169	連載		
2022 	50	10	マタギガンナー	Juan Albarran	藤本正二	181	連載		
2022 	50	11	今日もベランダで	糸川一成		201	連載		
2022 	50	12	アンメット—ある脳外科医の日記—	大月閑人	子鹿ゆずる	215	連載		
2022 	50	13	テレワァク与太話	山田金鉄		235	連載		
2022 	50	14	バトルスタディーズ	なきぼくろ		245	連載		
2022 	50	15	猫を拾った話	寺田亜太朗	本多八十二	264	出張掲載	C	
2022 	50	16	警視庁草紙—風太郎明治劇場—	東直輝	山田風太郎	277	連載		
2022 	50	17	とりぱん	とりのなん子		297	連載		
2022 	50	18	踊れ獅子堂賢	常喜寝太郎		301	連載		
2022 	50	19	シクジリンガーの猫	てらおか現象		321	連載		
2022 	50	20	出禁のモグラ	江口夏美		331	連載		
2022 	50	21	ボールパークでつかまえて！	須賀達郎		347	連載		
2022 	50	22	高田教授の脱出	エドモンド田中		359	読み切り		
2022 	50	23	夢てふものは頼みそめてき Daydream Believers	灰田高鴻		371	連載		
2022 	50	24	帰らないおじさん	西村マリコ		391	出張掲載		
2022 	50	25	クッキングパパ	うえやまとち		399	連載		
2022 	51	1	リバーベッド	青井ぬゐ	磯部涼	3	連載	C	新連載
2022 	51	2	焼いてるふたり	ハナツカシオリ		53	連載		
2022 	51	3	平和の国の島崎へ	瀬下猛	濱田轟天	71	連載		
2022 	51	4	グラゼニ〜大リーグ編〜	足立金太郎	森高夕次	91	連載		
2022 	51	5	上京生活録イチジョウ	三好智樹・瀬戸義明	萩原天晴	111	連載		
2022 	51	6	リエゾン〜こどものこころ診療所〜	ヨンチャン	竹村優作	131	連載		
2022 	51	7	猫奥	山村東		153	連載		
2022 	51	8	黒博物館 三日月よ、怪物と踊れ	藤田和日郎		159	連載		
2022 	51	9	社外取締役 島耕作	弘兼憲史		177	連載		
2022 	51	10	とりぱん	とりのなん子		193	連載		
2022 	51	11	マタギガンナー	Juan Albarran	藤本正二	197	連載		
2022 	51	12	バトルスタディーズ	なきぼくろ		217	連載		
2022 	51	13	アンメット—ある脳外科医の日記—	大月閑人	子鹿ゆずる	235	連載		
2022 	51	14	今日もベランダで	糸川一成		255	連載		
2022 	51	15	警視庁草紙—風太郎明治劇場—	東直輝	山田風太郎	269	連載		
2022 	51	16	ジドリの女王～氏家真知子最後の取材～	トウテムポール		291	連載		
2022 	51	17	テレワァク与太話	山田金鉄		311	連載		
2022 	51	18	シクジリンガーの猫	てらおか現象		319	連載		
2022 	51	19	吉原プラトニック	オキモト・シュウ	藤川よつ葉	333	連載		
2022 	51	20	ガクサン	佐原実波		353	連載		
2022 	51	21	いきものがたり	松本ひで吉		369	出張掲載		
2022 	51	22	ツイステッド・シスターズ	山下和美		373	連載		
2022 	51	23	クッキングパパ	うえやまとち		387	連載		
2022 	51	24	楽屋のトナくん	矢部太郎		405	連載		
2022 	52	1	夜廻り猫	深谷かほる		3	出張掲載	C	
2022 	52	2	グラゼニ〜大リーグ編〜	足立金太郎	森高夕次	7	連載		
2022 	52	3	焼いてるふたり	ハナツカシオリ		27	連載		
2022 	52	4	リバーベッド	青井ぬゐ	磯部涼	43	連載		
2022 	52	5	リエゾン〜こどものこころ診療所〜	ヨンチャン	竹村優作	67	連載		
2022 	52	6	夢てふものは頼みそめてき Daydream Believers	灰田高鴻		87	連載		
2022 	52	7	ボールパークでつかまえて！	須賀達郎		109	連載		
2022 	52	8	艦隊のシェフ	萩原玲二	池田邦彦	121	連載		
2022 	52	9	ジドリの女王～氏家真知子最後の取材～	トウテムポール		145	連載		
2022 	52	10	この会社に好きな人がいます	榎本あかまる		165	連載		
2022 	52	11	ガクサン	佐原実波		177	連載		
2022 	52	12	バトルスタディーズ	なきぼくろ		197	連載		
2022 	52	13	きのう何食べた？	よしながふみ		215	連載		
2022 	52	14	黒博物館 三日月よ、怪物と踊れ	藤田和日郎		232	連載	C	
2022 	52	15	とりぱん	とりのなん子		251	連載		
2022 	52	16	踊れ獅子堂賢	常喜寝太郎		255	連載		
2022 	52	17	テレワァク与太話	山田金鉄		273	連載		
2022 	52	18	吉原プラトニック	オキモト・シュウ	藤川よつ葉	283	連載		
2022 	52	19	18=80	岩淵竜子		303	連載		
2022 	52	20	猫奥	山村東		319	連載		
2022 	52	21	警視庁草紙—風太郎明治劇場—	東直輝	山田風太郎	327	連載		
2022 	52	22	出禁のモグラ	江口夏美		351	連載		
2022 	52	23	かないさん	伊藤九		369	読み切り		
2022 	52	24	クッキングパパ	うえやまとち		393	連載		
2022 	52	25	楽屋のトナくん	矢部太郎		411	連載		
