ID	掲載号	掲載順	タイトル	作者	原作	ページ	種別	カラー	摘要
WSJP202318	2023年 No.18	20	大東京鬼嫁伝	仲間只一		447	連載		最終回
WSJP202319	2023年 No.19	1	テンマクキネマ	佐伯俊	附田祐斗	5	連載		新連載
WSJP202319	2023年 No.19	2	ONE PIECE	尾田栄一郎		87	連載		
WSJP202319	2023年 No.19	3	妖精の飼い方	林守大		105	読み切り		
WSJP202319	2023年 No.19	4	アオのハコ	三浦糀		123	連載		
WSJP202319	2023年 No.19	5	マッシュル-MASHLE-	甲本一		147	連載		
WSJP202319	2023年 No.19	6	呪術廻戦	芥見下々		167	連載		
WSJP202319	2023年 No.19	7	ウィッチウォッチ	篠原健太		189	連載		
WSJP202319	2023年 No.19	8	あかね噺	馬上鷹将	末永裕樹	211	連載		
WSJP202319	2023年 No.19	9	SAKAMOTO DAYS	鈴木祐斗		231	連載		
WSJP202319	2023年 No.19	10	逃げ上手の若君	松井優征		251	連載		
WSJP202319	2023年 No.19	11	僕とロボコ	宮崎周平		271	連載		
WSJP202319	2023年 No.19	12	アンデッドアンラック	戸塚慶文		295	連載		
WSJP202319	2023年 No.19	13	暗号学園のいろは	岩崎優次	西尾維新	319	連載		
WSJP202319	2023年 No.19	14	一ノ瀬家の大罪	タイザン5		339	連載		
WSJP202319	2023年 No.19	15	夜桜さんちの大作戦	権平ひつじ		361	連載		
WSJP202319	2023年 No.19	16	イチゴーキ！操縦中	林聖二		381	連載		
WSJP202319	2023年 No.19	17	人造人間100	江ノ島だいすけ		397	連載		
WSJP202319	2023年 No.19	18	宇宙おじさん	宮澤大樹		417	読み切り		
WSJP202319	2023年 No.19	19	ギンカとリューナ	渡辺シンペイ		433	連載		最終回
WSJP202320	2023年 No.20	1	キルアオ	藤巻忠俊		3	連載		新連載
WSJP202320	2023年 No.20	2	SAKAMOTO DAYS	鈴木祐斗		81	連載		
WSJP202320	2023年 No.20	3	呪術廻戦	芥見下々		101	連載		
WSJP202320	2023年 No.20	4	テンマクキネマ	佐伯俊	附田祐斗	123	連載		
WSJP202320	2023年 No.20	5	アオのハコ	三浦糀		155	連載		
WSJP202320	2023年 No.20	6	ウィッチウォッチ	篠原健太		183	連載		
WSJP202320	2023年 No.20	7	僕のヒーローアカデミア	堀越耕平		203	連載		
WSJP202320	2023年 No.20	8	あかね噺	馬上鷹将	末永裕樹	221	連載		
WSJP202320	2023年 No.20	9	逃げ上手の若君	松井優征		245	連載		
WSJP202320	2023年 No.20	10	アンデッドアンラック	戸塚慶文		265	連載		
WSJP202320	2023年 No.20	11	僕とロボコ	宮崎周平		303	連載		
WSJP202320	2023年 No.20	12	一ノ瀬家の大罪	タイザン5		321	連載		
WSJP202320	2023年 No.20	13	マッシュル-MASHLE-	甲本一		341	連載		
WSJP202320	2023年 No.20	14	暗号学園のいろは	岩崎優次	西尾維新	361	連載		
WSJP202320	2023年 No.20	15	ブラッククローバー	田畠裕基		381	連載		
WSJP202320	2023年 No.20	16	夜桜さんちの大作戦	権平ひつじ		401	連載		
WSJP202320	2023年 No.20	17	人造人間100	江ノ島だいすけ		423	連載		
WSJP202320	2023年 No.20	18	イチゴーキ！操縦中	林聖二		443	連載		
WSJP202321-22	2023年 No.21-22	1	ONE PIECE	尾田栄一郎		4	連載		
WSJP202321-22	2023年 No.21-22	2	呪術廻戦	芥見下々		47	連載		
WSJP202321-22	2023年 No.21-22	3	僕のヒーローアカデミア	堀越耕平		67	連載		
WSJP202321-22	2023年 No.21-22	4	SAKAMOTO DAYS	鈴木祐斗		85	連載		
WSJP202321-22	2023年 No.21-22	5	あかね噺	馬上鷹将	末永裕樹	105	連載		
WSJP202321-22	2023年 No.21-22	6	キルアオ	藤巻忠俊		125	連載		
WSJP202321-22	2023年 No.21-22	7	一ノ瀬家の大罪	タイザン5		155	連載		
WSJP202321-22	2023年 No.21-22	8	テンマクキネマ	佐伯俊	附田祐斗	177	連載		
WSJP202321-22	2023年 No.21-22	9	アオのハコ	三浦糀		201	連載		
WSJP202321-22	2023年 No.21-22	10	超巡！超条先輩	沼駿		223	読み切り		
WSJP202321-22	2023年 No.21-22	11	逃げ上手の若君	松井優征		269	連載		
WSJP202321-22	2023年 No.21-22	12	ゲリラ食堂	市真ケンジ & 伊達恒大		305	読み切り		
WSJP202321-22	2023年 No.21-22	13	ウィッチウォッチ	篠原健太		335	連載		
WSJP202321-22	2023年 No.21-22	14	アンデッドアンラック	戸塚慶文		355	連載		
WSJP202321-22	2023年 No.21-22	15	夜桜さんちの大作戦	権平ひつじ		377	連載		
WSJP202321-22	2023年 No.21-22	16	マッシュル-MASHLE-	甲本一		399	連載		
WSJP202321-22	2023年 No.21-22	17	僕とロボコ	宮崎周平		419	連載		
WSJP202321-22	2023年 No.21-22	18	ブラッククローバー	田畠裕基		435	連載		
WSJP202321-22	2023年 No.21-22	19	「ブラッククローバー」ミニキャラ4コマ劇場	田代弓也		450	読み切り		
WSJP202321-22	2023年 No.21-22	20	暗号学園のいろは	岩崎優次	西尾維新	453	連載		
WSJP202321-22	2023年 No.21-22	21	人造人間100	江ノ島だいすけ		473	連載		
WSJP202323	2023年 No.23	1	ドリトライ	雲母坂盾		3	連載		新連載
WSJP202323	2023年 No.23	2	僕とロボコ	宮崎周平		77	連載		
WSJP202323	2023年 No.23	3	ONE PIECE	尾田栄一郎		101	連載		
WSJP202323	2023年 No.23	4	逃げ上手の若君	松井優征		121	連載		
WSJP202323	2023年 No.23	5	テンマクキネマ	佐伯俊	附田祐斗	143	連載		
WSJP202323	2023年 No.23	6	SAKAMOTO DAYS	鈴木祐斗		165	連載		
WSJP202323	2023年 No.23	7	マッシュル-MASHLE-	甲本一		187	連載		
WSJP202323	2023年 No.23	8	キルアオ	藤巻忠俊		209	連載		
WSJP202323	2023年 No.23	9	僕のヒーローアカデミア	堀越耕平		235	連載		
WSJP202323	2023年 No.23	10	アンデッドアンラック	戸塚慶文		269	連載		
WSJP202323	2023年 No.23	11	アオのハコ	三浦糀		293	連載		
WSJP202323	2023年 No.23	12	あかね噺	馬上鷹将	末永裕樹	313	連載		
WSJP202323	2023年 No.23	13	ウィッチウォッチ	篠原健太		335	連載		
WSJP202323	2023年 No.23	14	一ノ瀬家の大罪	タイザン5		357	連載		
WSJP202323	2023年 No.23	15	夜桜さんちの大作戦	権平ひつじ		379	連載		
WSJP202323	2023年 No.23	16	MaMa	山本元輝		399	読み切り		
WSJP202323	2023年 No.23	17	人造人間100	江ノ島だいすけ		417	連載		
WSJP202323	2023年 No.23	18	暗号学園のいろは	岩崎優次	西尾維新	437	連載		
WSJP202324	2023年 No.24	1	鵺の陰陽師	川江康太		3	連載		新連載
WSJP202324	2023年 No.24	2	アオのハコ	三浦糀		77	連載		
WSJP202324	2023年 No.24	3	ONE PIECE	尾田栄一郎		99	連載		
WSJP202324	2023年 No.24	4	ドリトライ	雲母坂盾		119	連載		
WSJP202324	2023年 No.24	5	ウィッチウォッチ	篠原健太		145	連載		
WSJP202324	2023年 No.24	6	キルアオ	藤巻忠俊		165	連載		
WSJP202324	2023年 No.24	7	あかね噺	馬上鷹将	末永裕樹	185	連載		
WSJP202324	2023年 No.24	8	呪術廻戦	芥見下々		207	連載		
WSJP202324	2023年 No.24	9	僕のヒーローアカデミア	堀越耕平		227	連載		
WSJP202324	2023年 No.24	10	テンマクキネマ	佐伯俊	附田祐斗	247	連載		
WSJP202324	2023年 No.24	11	夜桜さんちの大作戦	権平ひつじ		283	連載		
WSJP202324	2023年 No.24	12	マッシュル-MASHLE-	甲本一		305	連載		
WSJP202324	2023年 No.24	13	SAKAMOTO DAYS	鈴木祐斗		329	連載		
WSJP202324	2023年 No.24	14	逃げ上手の若君	松井優征		349	連載		
WSJP202324	2023年 No.24	15	アンデッドアンラック	戸塚慶文		369	連載		
WSJP202324	2023年 No.24	16	一ノ瀬家の大罪	タイザン5		389	連載		
WSJP202324	2023年 No.24	17	暗号学園のいろは	岩崎優次	西尾維新	409	連載		
WSJP202324	2023年 No.24	18	僕とロボコ	宮崎周平		429	連載		
WSJP202324	2023年 No.24	19	人造人間100	江ノ島だいすけ		445	連載		
WSJP202325	2023年 No.25	1	ONE PIECE	尾田栄一郎		4	連載		
WSJP202325	2023年 No.25	2	SAKAMOTO DAYS	鈴木祐斗		39	連載		
WSJP202325	2023年 No.25	3	あかね噺	馬上鷹将	末永裕樹	61	連載		
WSJP202325	2023年 No.25	4	鵺の陰陽師	川江康太		85	連載		
WSJP202325	2023年 No.25	5	アオのハコ	三浦糀		111	連載		
WSJP202325	2023年 No.25	6	テンマクキネマ	佐伯俊	附田祐斗	131	連載		
WSJP202325	2023年 No.25	7	僕のヒーローアカデミア	堀越耕平		151	連載		
WSJP202325	2023年 No.25	8	ドリトライ	雲母坂盾		171	連載		
WSJP202325	2023年 No.25	9	呪術廻戦	芥見下々		195	連載		
WSJP202325	2023年 No.25	10	暗号学園のいろは	岩崎優次	西尾維新	233	連載		
WSJP202325	2023年 No.25	11	キルアオ	藤巻忠俊		255	連載		
WSJP202325	2023年 No.25	12	ウィッチウォッチ	篠原健太		275	連載		
WSJP202325	2023年 No.25	13	アンデッドアンラック	戸塚慶文		295	連載		
WSJP202325	2023年 No.25	14	一ノ瀬家の大罪	タイザン5		321	連載		
WSJP202325	2023年 No.25	15	夜桜さんちの大作戦	権平ひつじ		343	連載		
WSJP202325	2023年 No.25	16	逃げ上手の若君	松井優征		363	連載		
WSJP202325	2023年 No.25	17	僕とロボコ	宮崎周平		383	連載		
WSJP202325	2023年 No.25	18	人造人間100	江ノ島だいすけ		399	連載		
WSJP202325	2023年 No.25	19	マッシュル-MASHLE-	甲本一		419	連載		
WSJP202325	2023年 No.25	20	ブラッククローバー	田畠裕基		439	連載		
WSJP202325	2023年 No.25	21	「ブラッククローバー」ミニキャラ4コマ劇場	田代弓也		454	読み切り		
WSJP202326	2023年 No.26	1	SAKAMOTO DAYS	鈴木祐斗		3	連載		
WSJP202326	2023年 No.26	2	夜桜さんちの大作戦	権平ひつじ		47	連載		
WSJP202326	2023年 No.26	3	呪術廻戦	芥見下々		69	連載		
WSJP202326	2023年 No.26	4	アオのハコ	三浦糀		91	連載		
WSJP202326	2023年 No.26	5	ドリトライ	雲母坂盾		113	連載		
WSJP202326	2023年 No.26	6	ウィッチウォッチ	篠原健太		133	連載		
WSJP202326	2023年 No.26	7	キルアオ	藤巻忠俊		153	連載		
WSJP202326	2023年 No.26	8	君と餃子とエイリアン	岡田大		173	読み切り		
WSJP202326	2023年 No.26	9	必要十分の私たち	逸茂エルク		221	読み切り		
WSJP202326	2023年 No.26	10	人造人間100	江ノ島だいすけ		247	連載		
WSJP202326	2023年 No.26	11	鵺の陰陽師	川江康太		269	連載		
WSJP202326	2023年 No.26	12	あかね噺	馬上鷹将	末永裕樹	293	連載		
WSJP202326	2023年 No.26	13	アンデッドアンラック	戸塚慶文		313	連載		
WSJP202326	2023年 No.26	14	テンマクキネマ	佐伯俊	附田祐斗	333	連載		
WSJP202326	2023年 No.26	15	マッシュル-MASHLE-	甲本一		355	連載		
WSJP202326	2023年 No.26	16	逃げ上手の若君	松井優征		377	連載		
WSJP202326	2023年 No.26	17	僕とロボコ	宮崎周平		397	連載		
WSJP202326	2023年 No.26	18	一ノ瀬家の大罪	タイザン5		413	連載		
WSJP202326	2023年 No.26	19	ブラッククローバー	田畠裕基		433	連載		
WSJP202326	2023年 No.26	20	暗号学園のいろは	岩崎優次	西尾維新	449	連載		
WSJP202327	2023年 No.27	1	ウィッチウォッチ	篠原健太		3	連載		
WSJP202327	2023年 No.27	2	SAKAMOTO DAYS	鈴木祐斗		43	連載		
WSJP202327	2023年 No.27	3	ONE PIECE	尾田栄一郎		65	連載		
WSJP202327	2023年 No.27	4	マッシュル-MASHLE-	甲本一		87	連載		
WSJP202327	2023年 No.27	5	あかね噺	馬上鷹将	末永裕樹	109	連載		
WSJP202327	2023年 No.27	6	キルアオ	藤巻忠俊		129	連載		
WSJP202327	2023年 No.27	7	都の鬼と田舎の狸	菰田コトヒロ		153	読み切り		
WSJP202327	2023年 No.27	8	僕のヒーローアカデミア	堀越耕平		201	連載		
WSJP202327	2023年 No.27	9	僕とロボコ	宮崎周平		235	連載		
WSJP202327	2023年 No.27	10	鵺の陰陽師	川江康太		253	連載		
WSJP202327	2023年 No.27	11	アオのハコ	三浦糀		273	連載		
WSJP202327	2023年 No.27	12	ドリトライ	雲母坂盾		293	連載		
WSJP202327	2023年 No.27	13	夜桜さんちの大作戦	権平ひつじ		313	連載		
WSJP202327	2023年 No.27	14	逃げ上手の若君	松井優征		333	連載		
WSJP202327	2023年 No.27	15	アンデッドアンラック	戸塚慶文		353	連載		
WSJP202327	2023年 No.27	16	テンマクキネマ	佐伯俊	附田祐斗	375	連載		
WSJP202327	2023年 No.27	17	暗号学園のいろは	岩崎優次	西尾維新	397	連載		
WSJP202327	2023年 No.27	18	人造人間100	江ノ島だいすけ		417	連載		
WSJP202327	2023年 No.27	19	一ノ瀬家の大罪	タイザン5		437	連載		
WSJP202328	2023年 No.28	1	ONE PIECE	尾田栄一郎		4	連載		
WSJP202328	2023年 No.28	2	アオのハコ	三浦糀		45	連載		
WSJP202328	2023年 No.28	3	呪術廻戦	芥見下々		67	連載		
WSJP202328	2023年 No.28	4	キルアオ	藤巻忠俊		89	連載		
WSJP202328	2023年 No.28	5	夜桜さんちの大作戦	権平ひつじ		111	連載		
WSJP202328	2023年 No.28	6	SAKAMOTO DAYS	鈴木祐斗		131	連載		
WSJP202328	2023年 No.28	7	鵺の陰陽師	川江康太		151	連載		
WSJP202328	2023年 No.28	8	あかね噺	馬上鷹将	末永裕樹	171	連載		
WSJP202328	2023年 No.28	9	ウィッチウォッチ	篠原健太		195	連載		
WSJP202328	2023年 No.28	10	僕とロボコ	宮崎周平		215	連載		
WSJP202328	2023年 No.28	11	ドリトライ	雲母坂盾		233	連載		
WSJP202328	2023年 No.28	12	ブラッククローバー	田畠裕基		253	連載		
WSJP202328	2023年 No.28	13	一ノ瀬家の大罪	タイザン5		285	連載		
WSJP202328	2023年 No.28	14	逃げ上手の若君	松井優征		307	連載		
WSJP202328	2023年 No.28	15	暗号学園のいろは	岩崎優次	西尾維新	327	連載		
WSJP202328	2023年 No.28	16	アンデッドアンラック	戸塚慶文		347	連載		
WSJP202328	2023年 No.28	17	メグを見てあげる	暁はむる		367	読み切り		
WSJP202328	2023年 No.28	18	テンマクキネマ	佐伯俊	附田祐斗	383	連載		
WSJP202328	2023年 No.28	19	マッシュル-MASHLE-	甲本一		403	連載		
WSJP202328	2023年 No.28	20	人造人間100	江ノ島だいすけ		423	連載		
WSJP202329	2023年 No.29	1	アスミカケル	川田		3	連載		新連載
WSJP202329	2023年 No.29	2	あかね噺	馬上鷹将	末永裕樹	79	連載		
WSJP202329	2023年 No.29	3	僕のヒーローアカデミア	堀越耕平		105	連載		
WSJP202329	2023年 No.29	4	マッシュル-MASHLE-	甲本一		123	連載		
WSJP202329	2023年 No.29	5	アオのハコ	三浦糀		145	連載		
WSJP202329	2023年 No.29	6	呪術廻戦	芥見下々		165	連載		
WSJP202329	2023年 No.29	7	SAKAMOTO DAYS	鈴木祐斗		185	連載		
WSJP202329	2023年 No.29	8	ブラッククローバー	田畠裕基		205	連載		
WSJP202329	2023年 No.29	9	夜桜さんちの大作戦	権平ひつじ		221	連載		
WSJP202329	2023年 No.29	10	キルアオ	藤巻忠俊		243	連載		
WSJP202329	2023年 No.29	11	逃げ上手の若君	松井優征		263	連載		
WSJP202329	2023年 No.29	12	鵺の陰陽師	川江康太		283	連載		
WSJP202329	2023年 No.29	13	僕とロボコ	宮崎周平		319	連載		
WSJP202329	2023年 No.29	14	ウィッチウォッチ	篠原健太		337	連載		
WSJP202329	2023年 No.29	15	暗号学園のいろは	岩崎優次	西尾維新	357	連載		
WSJP202329	2023年 No.29	16	アンデッドアンラック	戸塚慶文		377	連載		
WSJP202329	2023年 No.29	17	ドリトライ	雲母坂盾		397	連載		
WSJP202329	2023年 No.29	18	一ノ瀬家の大罪	タイザン5		417	連載		
WSJP202329	2023年 No.29	19	人造人間100	江ノ島だいすけ		437	連載		
WSJP202329	2023年 No.29	20	テンマクキネマ	佐伯俊	附田祐斗	457	連載		
WSJP202330	2023年 No.30	1	アイスヘッドギル	蜂矢育生		3	連載		新連載
WSJP202330	2023年 No.30	2	SAKAMOTO DAYS	鈴木祐斗		79	連載		
WSJP202330	2023年 No.30	3	ウィッチウォッチ	篠原健太		99	連載		
WSJP202330	2023年 No.30	4	アスミカケル	川田		123	連載		
WSJP202330	2023年 No.30	5	鵺の陰陽師	川江康太		149	連載		
WSJP202330	2023年 No.30	6	アンデッドアンラック	戸塚慶文		169	連載		
WSJP202330	2023年 No.30	7	アオのハコ	三浦糀		189	連載		
WSJP202330	2023年 No.30	8	キルアオ	藤巻忠俊		211	連載		
WSJP202330	2023年 No.30	9	僕のヒーローアカデミア	堀越耕平		231	連載		
WSJP202330	2023年 No.30	10	僕とロボコ	宮崎周平		249	連載		
WSJP202330	2023年 No.30	11	暗号学園のいろは	岩崎優次	西尾維新	267	連載		
WSJP202330	2023年 No.30	12	逃げ上手の若君	松井優征		295	連載		
WSJP202330	2023年 No.30	13	あかね噺	馬上鷹将	末永裕樹	317	連載		
WSJP202330	2023年 No.30	14	夜桜さんちの大作戦	権平ひつじ		339	連載		
WSJP202330	2023年 No.30	15	マッシュル-MASHLE-	甲本一		361	連載		
WSJP202330	2023年 No.30	16	一ノ瀬家の大罪	タイザン5		383	連載		
WSJP202330	2023年 No.30	17	ドリトライ	雲母坂盾		403	連載		
WSJP202330	2023年 No.30	18	ブラッククローバー	田畠裕基		425	連載		
WSJP202330	2023年 No.30	19	「ブラッククローバー」ミニキャラ4コマ劇場	田代弓也		436	読み切り		
WSJP202330	2023年 No.30	20	テンマクキネマ	佐伯俊	附田祐斗	443	連載		
WSJP202330	2023年 No.30	21	人造人間100	江ノ島だいすけ		465	連載		
WSJP202331	2023年 No.31	1	呪術廻戦	芥見下々		4	連載		
WSJP202331	2023年 No.31	2	逃げ上手の若君	松井優征		51	連載		
WSJP202331	2023年 No.31	3	SAKAMOTO DAYS	鈴木祐斗		71	連載		
WSJP202331	2023年 No.31	4	アイスヘッドギル	蜂矢育生		93	連載		
WSJP202331	2023年 No.31	5	キルアオ	藤巻忠俊		119	連載		
WSJP202331	2023年 No.31	6	鵺の陰陽師	川江康太		139	連載		
WSJP202331	2023年 No.31	7	マッシュル-MASHLE-	甲本一		159	連載		最終回
WSJP202331	2023年 No.31	8	アスミカケル	川田		187	連載		
WSJP202331	2023年 No.31	9	僕とロボコ	宮崎周平		211	連載		
WSJP202331	2023年 No.31	10	夜桜さんちの大作戦	権平ひつじ		243	連載		
WSJP202331	2023年 No.31	11	アオのハコ	三浦糀		265	連載		
WSJP202331	2023年 No.31	12	ウィッチウォッチ	篠原健太		285	連載		
WSJP202331	2023年 No.31	13	あかね噺	馬上鷹将	末永裕樹	305	連載		
WSJP202331	2023年 No.31	14	一ノ瀬家の大罪	タイザン5		325	連載		
WSJP202331	2023年 No.31	15	アンデッドアンラック	戸塚慶文		345	連載		
WSJP202331	2023年 No.31	16	暗号学園のいろは	岩崎優次	西尾維新	367	連載		
WSJP202331	2023年 No.31	17	テンマクキネマ	佐伯俊	附田祐斗	389	連載		
WSJP202331	2023年 No.31	18	人造人間100	江ノ島だいすけ		409	連載		
WSJP202331	2023年 No.31	19	ドリトライ	雲母坂盾		429	連載		
WSJP202332	2023年 No.32	1	僕とロボコ	宮崎周平		4	連載		
WSJP202332	2023年 No.32	2	SAKAMOTO DAYS	鈴木祐斗		47	連載		
WSJP202332	2023年 No.32	3	アオのハコ	三浦糀		69	連載		
WSJP202332	2023年 No.32	4	こちら葛飾区亀有公園前派出所	秋本治		91	読み切り		
WSJP202332	2023年 No.32	5	僕のヒーローアカデミア	堀越耕平		139	連載		
WSJP202332	2023年 No.32	6	あかね噺	馬上鷹将	末永裕樹	157	連載		
WSJP202332	2023年 No.32	7	アスミカケル	川田		179	連載		
WSJP202332	2023年 No.32	8	呪術廻戦	芥見下々		203	連載		
WSJP202332	2023年 No.32	9	アンデッドアンラック	戸塚慶文		239	連載		
WSJP202332	2023年 No.32	10	アイスヘッドギル	蜂矢育生		265	連載		
WSJP202332	2023年 No.32	11	ウィッチウォッチ	篠原健太		289	連載		
WSJP202332	2023年 No.32	12	逃げ上手の若君	松井優征		311	連載		
WSJP202332	2023年 No.32	13	キルアオ	藤巻忠俊		331	連載		
WSJP202332	2023年 No.32	14	鵺の陰陽師	川江康太		353	連載		
WSJP202332	2023年 No.32	15	夜桜さんちの大作戦	権平ひつじ		373	連載		
WSJP202332	2023年 No.32	16	暗号学園のいろは	岩崎優次	西尾維新	393	連載		
WSJP202332	2023年 No.32	17	テンマクキネマ	佐伯俊	附田祐斗	413	連載		
WSJP202332	2023年 No.32	18	ブラッククローバー	田畠裕基		433	連載		
WSJP202332	2023年 No.32	19	人造人間100	江ノ島だいすけ		449	連載		
WSJP202332	2023年 No.32	20	ドリトライ	雲母坂盾		469	連載		
WSJP202332	2023年 No.32	21	一ノ瀬家の大罪	タイザン5		489	連載		
WSJP202333	2023年 No.33	1	僕のヒーローアカデミア	堀越耕平		10	連載		
WSJP202333	2023年 No.33	2	ONE PIECE	尾田栄一郎		55	連載		
WSJP202333	2023年 No.33	3	呪術廻戦	芥見下々		75	連載		
WSJP202333	2023年 No.33	4	NARUTO -ナルト- 外伝〜渦の中のつむじ風〜	岸本斉史		99	読み切り		
WSJP202333	2023年 No.33	5	SAKAMOTO DAYS	鈴木祐斗		155	連載		
WSJP202333	2023年 No.33	6	アオのハコ	三浦糀		177	連載		
WSJP202333	2023年 No.33	7	あかね噺	馬上鷹将	末永裕樹	199	連載		
WSJP202333	2023年 No.33	8	アイスヘッドギル	蜂矢育生		223	連載		
WSJP202333	2023年 No.33	9	ウィッチウォッチ	篠原健太		243	連載		
WSJP202333	2023年 No.33	10	キルアオ	藤巻忠俊		281	連載		
WSJP202333	2023年 No.33	11	アスミカケル	川田		303	連載		
WSJP202333	2023年 No.33	12	鵺の陰陽師	川江康太		323	連載		
WSJP202333	2023年 No.33	13	逃げ上手の若君	松井優征		343	連載		
WSJP202333	2023年 No.33	14	僕とロボコ	宮崎周平		363	連載		
WSJP202333	2023年 No.33	15	ブラッククローバー	田畠裕基		379	連載		
WSJP202333	2023年 No.33	16	暗号学園のいろは	岩崎優次	西尾維新	395	連載		
WSJP202333	2023年 No.33	17	夜桜さんちの大作戦	権平ひつじ		415	連載		
WSJP202333	2023年 No.33	18	アンデッドアンラック	戸塚慶文		435	連載		
WSJP202333	2023年 No.33	19	一ノ瀬家の大罪	タイザン5		455	連載		
WSJP202333	2023年 No.33	20	人造人間100	江ノ島だいすけ		475	連載		
WSJP202333	2023年 No.33	21	ドリトライ	雲母坂盾		495	連載		
WSJP202333	2023年 No.33	22	テンマクキネマ	佐伯俊	附田祐斗	515	連載		
WSJP202334	2023年 No.34	1	ONE PIECE	尾田栄一郎		3	連載	C	 
WSJP202334	2023年 No.34	2	SAKAMOTO DAYS	鈴木祐斗		49	連載		 
WSJP202334	2023年 No.34	3	ウィッチウォッチ	篠原健太		69	連載		 
WSJP202334	2023年 No.34	4	アオのハコ	三浦糀		95	連載	C	 
WSJP202334	2023年 No.34	5	アスミカケル	川田		117	連載		 
WSJP202334	2023年 No.34	6	僕とロボコ	宮崎周平		137	連載		 
WSJP202334	2023年 No.34	7	キルアオ	藤巻忠俊		153	連載		 
WSJP202334	2023年 No.34	8	アイスヘッドギル	蜂矢育生		173	連載		 
WSJP202334	2023年 No.34	9	殺陣ロール	小園江ナツキ		193	読み切り	C	 
WSJP202334	2023年 No.34	10	ブラッククローバー	田畠裕基		241	連載		 
WSJP202334	2023年 No.34	11	「ブラッククローバー」ミニキャラ4コマ劇場	田代弓也		254	読み切り		 目次に記載なし
WSJP202334	2023年 No.34	12	暗号学園のいろは	岩崎優次		267	連載	C	 
WSJP202334	2023年 No.34	13	夜桜さんちの大作戦	権平ひつじ		289	連載		 
WSJP202334	2023年 No.34	14	アンデッドアンラック	戸塚慶文		309	連載		 
WSJP202334	2023年 No.34	15	あかね噺	馬上鷹将		329	連載		 
WSJP202334	2023年 No.34	16	僕のヒーローアカデミア	堀越耕平		349	連載		 
WSJP202334	2023年 No.34	17	鵺の陰陽師	川江康太		365	連載		 
WSJP202334	2023年 No.34	18	逃げ上手の若君	松井優征		385	連載		 
WSJP202334	2023年 No.34	19	テンマクキネマ	佐伯俊		405	連載		 
WSJP202334	2023年 No.34	20	一ノ瀬家の大罪	タイザン5		429	連載		 
WSJP202334	2023年 No.34	21	人造人間100	江ノ島だいすけ		449	連載		 
WSJP202334	2023年 No.34	22	ドリトライ	雲母坂盾		469	連載		 
WSJP202335	2023年 No.35	1	SAKAMOTO DAYS	鈴木祐斗		3	連載	C	 
WSJP202335	2023年 No.35	2	アオのハコ	三浦糀		45	連載		 
WSJP202335	2023年 No.35	3	あかね噺	馬上鷹将		65	連載		 
WSJP202335	2023年 No.35	4	逃げ上手の若君	松井優征		87	連載	C	 
WSJP202335	2023年 No.35	5	アスミカケル	川田		109	連載		 
WSJP202335	2023年 No.35	6	呪術廻戦	芥見下々		131	連載		 
WSJP202335	2023年 No.35	7	忍CHAOTIC	平たくみ		153	読み切り	C	 
WSJP202335	2023年 No.35	8	鵺の陰陽師	川江康太		211	連載	C	 
WSJP202335	2023年 No.35	9	キルアオ	藤巻忠俊		233	連載		 
WSJP202335	2023年 No.35	10	夜桜さんちの大作戦	権平ひつじ		253	連載		 
WSJP202335	2023年 No.35	11	アンデッドアンラック	戸塚慶文		273	連載		 
WSJP202335	2023年 No.35	12	僕とロボコ	宮崎周平		293	連載		 
WSJP202335	2023年 No.35	13	ウィッチウォッチ	篠原健太		309	連載		 
WSJP202335	2023年 No.35	14	アイスヘッドギル	蜂矢育生		329	連載		 
WSJP202335	2023年 No.35	15	暗号学園のいろは	岩崎優次		351	連載		 
WSJP202335	2023年 No.35	16	NIN-JIN	畔川丞		371	読み切り		 目次に記載なし
WSJP202335	2023年 No.35	17	一ノ瀬家の大罪	タイザン5		383	連載		 
WSJP202335	2023年 No.35	18	テンマクキネマ	佐伯俊		405	連載		 
WSJP202335	2023年 No.35	19	ドリトライ	雲母坂盾		425	連載		 
WSJP202335	2023年 No.35	20	人造人間100	江ノ島だいすけ		445	連載		 
WSJP202336-37	2023年 No.36・37合併号	1	あかね噺	馬上鷹将		3	連載	C	 
WSJP202336-37	2023年 No.36・37合併号	2	SAKAMOTO DAYS	鈴木祐斗		51	連載		 
WSJP202336-37	2023年 No.36・37合併号	3	ONE PIECE	尾田栄一郎		73	連載		 
WSJP202336-37	2023年 No.36・37合併号	4	GOD ARMS	Boichi		93	読み切り		 
WSJP202336-37	2023年 No.36・37合併号	5	アオのハコ	三浦糀		147	連載		 
WSJP202336-37	2023年 No.36・37合併号	6	呪術廻戦	芥見下々		169	連載		 
WSJP202336-37	2023年 No.36・37合併号	7	アスミカケル	川田		207	連載	C	 
WSJP202336-37	2023年 No.36・37合併号	8	ウィッチウォッチ	篠原健太		229	連載		 
WSJP202336-37	2023年 No.36・37合併号	9	僕のヒーローアカデミア	堀越耕平		249	連載		 
WSJP202336-37	2023年 No.36・37合併号	10	キルアオ	藤巻忠俊		265	連載		 
WSJP202336-37	2023年 No.36・37合併号	11	逃げ上手の若君	松井優征		285	連載		 
WSJP202336-37	2023年 No.36・37合併号	12	夜桜さんちの大作戦	権平ひつじ		321	連載	C	 
WSJP202336-37	2023年 No.36・37合併号	13	鵺の陰陽師	川江康太		343	連載		 
