年	号数	掲載順	タイトル	作者	原作者	頁	区分	カラー	備考
2022 	01	1	僕のヒーローアカデミア	堀越耕平		4	連載	C	
2022 	01	2	SAKAMOTO DAYS	鈴木祐斗		47	連載		
2022 	01	3	ONE PIECE	尾田栄一郎		67	連載		
2022 	01	4	逃げ上手の若君	松井優征		85	連載		
2022 	01	5	呪術廻戦	芥見下々		105	連載		
2022 	01	6	ドロンドロロン	大須賀玄		125	連載	C	
2022 	01	7	僕とロボコ	宮崎周平		151	連載		
2022 	01	8	アヤシモン	賀来ゆうじ		167	連載		
2022 	01	9	アンデッドアンラック	戸塚慶文		191	連載	C	
2022 	01	10	守れ！しゅごまる	伊原大貴		215	連載		
2022 	01	11	Dr.STONE	Boich	稲垣理一郎	237	連載		
2022 	01	12	破壊神マグちゃん	上木敬		273	連載	C	
2022 	01	13	アオのハコ	三浦糀		297	連載		
2022 	01	14	夜桜さんちの大作戦	権平ひつじ		319	連載		
2022 	01	15	ウィッチウォッチ	篠原健太		339	連載		
2022 	01	16	マッシュル-MASHLE-	甲本一		361	連載		
2022 	01	17	高校生家族	仲間りょう		383	連載		
2022 	01	18	竜と檻人	紅木春		403	読み切り		
2022 	01	19	PPPPPP	マボロ3号		419	連載		
2022 	01	20	あやかしトライアングル	矢吹健太郎		439	連載		
2022 	02	1	呪術廻戦	芥見下々		3	連載	C	
2022 	02	2	呪術廻戦 特別編	芥見下々		45	連載		
2022 	02	3	僕のヒーローアカデミア	堀越耕平		57	連載		
2022 	02	4	逃げ上手の若君	松井優征		75	連載		
2022 	02	5	Dr.STONE	Boich	稲垣理一郎	95	連載		
2022 	02	6	SAKAMOTO DAYS	鈴木祐斗		115	連載		
2022 	02	7	守れ！しゅごまる	伊原大貴		135	連載		
2022 	02	8	夜桜さんちの大作戦	権平ひつじ		153	連載	C	
2022 	02	9	アヤシモン	賀来ゆうじ		177	連載		
2022 	02	10	アオのハコ	三浦糀		197	連載		
2022 	02	11	地獄のカンダダ	吉田B6		219	読み切り	C	
2022 	02	12	僕とロボコ	宮崎周平		267	連載		
2022 	02	13	ドロンドロロン	大須賀玄		285	連載		
2022 	02	14	マッシュル-MASHLE-	甲本一		325	連載	C	
2022 	02	15	ウィッチウォッチ	篠原健太		347	連載		
2022 	02	16	ブラッククローバー	田畠裕基		367	連載		
2022 	02	17	高校生家族	仲間りょう		385	連載		
2022 	02	18	アンデッドアンラック	戸塚慶文		401	連載		
2022 	02	19	あやかしトライアングル	矢吹健太郎		423	連載		
2022 	02	20	破壊神マグちゃん	上木敬		443	連載		
2022 	02	21	PPPPPP	マボロ3号		463	連載		
2022 	03-04	1	呪術廻戦	芥見下々		3	連載	C	
2022 	03-04	2	ONE PIECE	尾田栄一郎		45	連載		
2022 	03-04	3	僕のヒーローアカデミア	堀越耕平		63	連載		
2022 	03-04	4	アオのハコ	三浦糀		81	連載		
2022 	03-04	5	ウィッチウォッチ	藤巻忠俊		101	連載		
2022 	03-04	6	Dr.STONE	Boich	稲垣理一郎	121	連載	C	
2022 	03-04	7	アヤシモン	賀来ゆうじ		143	連載		
2022 	03-04	8	高校生家族	仲間りょう		163	連載		
2022 	03-04	9	ドロンドロロン	大須賀玄		179	連載		
2022 	03-04	10	逃げ上手の若君	松井優征		199	連載		
2022 	03-04	11	キルアオハル	藤巻忠俊		235	読み切り	C	
2022 	03-04	12	守れ！しゅごまる	伊原大貴		287	連載		
2022 	03-04	13	夜桜さんちの大作戦	権平ひつじ		305	連載		
2022 	03-04	14	僕とロボコ	宮崎周平		327	連載		
2022 	03-04	15	マッシュル-MASHLE-	甲本一		343	連載		
2022 	03-04	16	SAKAMOTO DAYS	鈴木祐斗		365	連載	C	
2022 	03-04	17	あやかしトライアングル	矢吹健太郎		387	連載		
2022 	03-04	18	ブラッククローバー	田畠裕基		407	連載		
2022 	03-04	19	アンデッドアンラック	戸塚慶文		429	連載		
2022 	03-04	20	PPPPPP	マボロ3号		449	連載		
2022 	03-04	21	破壊神マグちゃん	上木敬		469	連載		
2022 	05-06	1	ONE PIECE	尾田栄一郎		4	連載	C	
2022 	05-06	2	SAKAMOTO DAYS	鈴木祐斗		47	連載		
2022 	05-06	3	僕のヒーローアカデミア	堀越耕平		67	連載		
2022 	05-06	4	ウィッチウォッチ	藤巻忠俊		85	連載		
2022 	05-06	5	呪術廻戦	芥見下々		105	連載		
2022 	05-06	6	アオのハコ	三浦糀		141	連載	C	
2022 	05-06	7	アヤシモン	賀来ゆうじ		163	連載		
2022 	05-06	8	Dr.STONE	Boich	稲垣理一郎	183	連載		
2022 	05-06	9	ドロンドロロン	大須賀玄		203	連載		
2022 	05-06	10	高校生家族	仲間りょう		223	連載		
2022 	05-06	11	食戟のサンジ	佐伯俊	附田祐斗	239	読み切り	C	
2022 	05-06	12	守れ！しゅごまる	伊原大貴		281	連載		
2022 	05-06	13	逃げ上手の若君	松井優征		301	連載		
2022 	05-06	14	僕とロボコ	宮崎周平		345	連載	C	
2022 	05-06	15	夜桜さんちの大作戦	権平ひつじ		365	連載		
2022 	05-06	16	ブラッククローバー	田畠裕基		385	連載		
2022 	05-06	17	PPPPPP	マボロ3号		401	連載		
2022 	05-06	18	マッシュル-MASHLE-	甲本一		421	連載		
2022 	05-06	19	あやかしトライアングル	矢吹健太郎		443	連載		
2022 	05-06	20	破壊神マグちゃん	上木敬		463	連載		
2022 	05-06	21	アンデッドアンラック	戸塚慶文		483	連載		
2022 	07	1	アンデッドアンラック	戸塚慶文		3	連載	C	
2022 	07	2	呪術廻戦	芥見下々		47	連載		
2022 	07	3	ONE PIECE	尾田栄一郎		67	連載		
2022 	07	4	SAKAMOTO DAYS	鈴木祐斗		85	連載		
2022 	07	5	僕のヒーローアカデミア	堀越耕平		105	連載		
2022 	07	6	夜桜さんちの大作戦	権平ひつじ		123	連載	C	
2022 	07	7	守れ！しゅごまる	伊原大貴		145	連載		
2022 	07	8	ウィッチウォッチ	藤巻忠俊		165	連載		
2022 	07	9	ドロンドロロン	大須賀玄		185	連載		
2022 	07	10	僕とロボコ	宮崎周平		205	連載		
2022 	07	11	ゲイン	寺坂研人		229	読み切り	C	
2022 	07	12	アヤシモン	賀来ゆうじ		277	連載		
2022 	07	13	Dr.STONE	Boich	稲垣理一郎	301	連載		
2022 	07	14	アオのハコ	三浦糀		323	連載		
2022 	07	15	高校生家族	仲間りょう		343	連載		
2022 	07	16	あやかしトライアングル	矢吹健太郎		359	連載	C	
2022 	07	17	逃げ上手の若君	松井優征		383	連載		
2022 	07	18	ブラッククローバー	田畠裕基		405	連載		
2022 	07	19	PPPPPP	マボロ3号		425	連載		
2022 	07	20	マッシュル-MASHLE-	甲本一		445	連載		
2022 	07	21	破壊神マグちゃん	上木敬		465	連載		
2022 	08	1	マッシュル-MASHLE-	甲本一		3	連載	C	
2022 	08	2	呪術廻戦	芥見下々		47	連載		
2022 	08	3	僕のヒーローアカデミア	堀越耕平		67	連載		
2022 	08	4	SAKAMOTO DAYS	鈴木祐斗		85	連載	C	
2022 	08	5	Dr.STONE	Boich	稲垣理一郎	111	連載		
2022 	08	6	ブラッククローバー	田畠裕基		131	連載		
2022 	08	7	アオのハコ	三浦糀		147	連載		
2022 	08	8	高校生家族	仲間りょう		167	連載		
2022 	08	9	我は竜神	谷崎修平		183	読み切り	C	
2022 	08	10	ドロンドロロン	大須賀玄		231	連載		
2022 	08	11	夜桜さんちの大作戦	権平ひつじ		255	連載		
2022 	08	12	守れ！しゅごまる	伊原大貴		275	連載		
2022 	08	13	ウィッチウォッチ	藤巻忠俊		293	連載		
2022 	08	14	アヤシモン	賀来ゆうじ		321	連載	C	
2022 	08	15	逃げ上手の若君	松井優征		343	連載		
2022 	08	16	あやかしトライアングル	矢吹健太郎		363	連載		
2022 	08	17	破壊神マグちゃん	上木敬		383	連載		
2022 	08	18	にゃにゃころびにゃお吉	波風凪		403	読み切り		
2022 	08	19	PPPPPP	マボロ3号		419	連載		
2022 	08	20	アンデッドアンラック	戸塚慶文		441	連載		
2022 	08	21	僕とロボコ	宮崎周平		463	連載		
2022 	09	1	逃げ上手の若君	松井優征		3	連載	C	
2022 	09	2	ONE PIECE	尾田栄一郎		45	連載		
2022 	09	3	呪術廻戦	芥見下々		63	連載		
2022 	09	4	アオのハコ	三浦糀		83	連載		
2022 	09	5	高校生家族	仲間りょう		103	連載		
2022 	09	6	Dr.STONE	Boich	稲垣理一郎	119	連載	C	
2022 	09	7	SAKAMOTO DAYS	鈴木祐斗		143	連載		
2022 	09	8	ウィッチウォッチ	藤巻忠俊		163	連載		
2022 	09	9	ヤマビコな日常	小林おむすけ		185	読み切り	C	
2022 	09	10	ドロンドロロン	大須賀玄		219	連載		
2022 	09	11	あやかしトライアングル	矢吹健太郎		243	連載		
2022 	09	12	アヤシモン	賀来ゆうじ		263	連載		
2022 	09	13	僕とロボコ	宮崎周平		291	連載	C	
2022 	09	14	アンデッドアンラック	戸塚慶文		313	連載		
2022 	09	15	守れ！しゅごまる	伊原大貴		333	連載		
2022 	09	16	マッシュル-MASHLE-	甲本一		351	連載		
2022 	09	17	ブラッククローバー	田畠裕基		371	連載		
2022 	09	18	サモンズR	川江康太		389	読み切り		
2022 	09	19	夜桜さんちの大作戦	権平ひつじ		405	連載		
2022 	09	20	PPPPPP	マボロ3号		425	連載		
2022 	09	21	破壊神マグちゃん	上木敬		445	連載		
2022 	10	1	ONE PIECE	尾田栄一郎		4	連載	C	
2022 	10	2	僕のヒーローアカデミア	堀越耕平		39	連載		
2022 	10	3	呪術廻戦	芥見下々		57	連載		
2022 	10	4	SAKAMOTO DAYS	鈴木祐斗		77	連載		
2022 	10	5	ドロンドロロン	大須賀玄		97	連載		
2022 	10	6	ウィッチウォッチ	藤巻忠俊		117	連載	C	
2022 	10	7	アオのハコ	三浦糀		139	連載		
2022 	10	8	Dr.STONE	Boich	稲垣理一郎	159	連載		
2022 	10	9	夜桜さんちの大作戦	権平ひつじ		179	連載		
2022 	10	10	僕とロボコ	宮崎周平		199	連載		
2022 	10	11	コンクリートと花	生明生成		215	読み切り	C	
2022 	10	12	高校生家族	仲間りょう		265	連載	C	
2022 	10	13	マッシュル-MASHLE-	甲本一		285	連載		
2022 	10	14	ブラッククローバー	田畠裕基		305	連載		
2022 	10	15	PPPPPP	マボロ3号		323	連載		
2022 	10	16	逃げ上手の若君	松井優征		343	連載		
2022 	10	17	アヤシモン	賀来ゆうじ		363	連載		
2022 	10	18	あやかしトライアングル	矢吹健太郎		387	連載		
2022 	10	19	アンデッドアンラック	戸塚慶文		407	連載		
2022 	10	20	LET'S MAKE CHOCOLATE	石山諒		427	読み切り		
2022 	10	21	破壊神マグちゃん	上木敬		445	連載		
2022 	10	22	守れ！しゅごまる	伊原大貴		467	連載		
2022 	11	1	あかね噺	馬上鷹将	末永裕樹	3	連載	C	新連載
2022 	11	2	僕のヒーローアカデミア	堀越耕平		71	連載		
2022 	11	3	ONE PIECE	尾田栄一郎		89	連載		
2022 	11	4	Dr.STONE	Boich	稲垣理一郎	107	連載		
2022 	11	5	SAKAMOTO DAYS	鈴木祐斗		127	連載		
2022 	11	6	アオのハコ	三浦糀		151	連載	C	
2022 	11	7	夜桜さんちの大作戦	権平ひつじ		170	連載		
2022 	11	8	ブラッククローバー	田畠裕基		203	連載		
2022 	11	9	ドロンドロロン	大須賀玄		229	連載	C	
2022 	11	10	ウィッチウォッチ	藤巻忠俊		251	連載		
2022 	11	11	マッシュル-MASHLE-	甲本一		271	連載		
2022 	11	12	僕とロボコ	宮崎周平		291	連載		
2022 	11	13	あやかしトライアングル	矢吹健太郎		307	連載		
2022 	11	14	PPPPPP	マボロ3号		327	連載	C	
2022 	11	15	高校生家族	仲間りょう		349	連載		
2022 	11	16	逃げ上手の若君	松井優征		367	連載		
2022 	11	17	アンデッドアンラック	戸塚慶文		387	連載		
2022 	11	18	髑髏導師	比良賀みん也		409	読み切り		
2022 	11	19	守れ！しゅごまる	伊原大貴		427	連載		
2022 	11	20	アヤシモン	賀来ゆうじ		447	連載		
2022 	12	1	地球の子	神海英雄		3	連載	C	新連載
2022 	12	2	呪術廻戦	芥見下々		73	連載		
2022 	12	3	僕のヒーローアカデミア	堀越耕平		93	連載		
2022 	12	4	SAKAMOTO DAYS	鈴木祐斗		111	連載		
2022 	12	5	ブラッククローバー	田畠裕基		131	連載		
2022 	12	6	あかね噺	馬上鷹将	末永裕樹	149	連載	C	
2022 	12	7	Dr.STONE	Boich	稲垣理一郎	175	連載		
2022 	12	8	PPPPPP	マボロ3号		195	連載		
2022 	12	9	夜桜さんちの大作戦	権平ひつじ		215	連載	C	
2022 	12	10	アオのハコ	三浦糀		241	連載		
2022 	12	11	ウィッチウォッチ	藤巻忠俊		261	連載		
2022 	12	12	マッシュル-MASHLE-	甲本一		297	連載	C	
2022 	12	13	あやかしトライアングル	矢吹健太郎		319	連載		
2022 	12	14	僕とロボコ	宮崎周平		339	連載		
2022 	12	15	ドロンドロロン	大須賀玄		355	連載		
2022 	12	16	アンデッドアンラック	戸塚慶文		375	連載		
2022 	12	17	高校生家族	仲間りょう		395	連載		
2022 	12	18	逃げ上手の若君	松井優征		411	連載		
2022 	12	19	喀魂灯	芦垣丁	大塚アキラ	431	読み切り		
2022 	12	20	ジョーク・デ・ジョレイ	すがぬまたつや		449	読み切り		
2022 	12	21	守れ！しゅごまる	伊原大貴		467	連載		
2022 	13	1	Dr.STONE	Boich	稲垣理一郎	3	連載	C	
2022 	13	2	ONE PIECE	尾田栄一郎		41	連載		
2022 	13	3	呪術廻戦	芥見下々		59	連載		
2022 	13	4	僕のヒーローアカデミア	堀越耕平		79	連載		
2022 	13	5	アオのハコ	三浦糀		97	連載		
2022 	13	6	地球の子	神海英雄		117	連載	C	
2022 	13	7	PPPPPP	マボロ3号		143	連載		
2022 	13	8	僕とロボコ	宮崎周平		163	連載		
2022 	13	9	死神に願う	地下すい		183	読み切り	C	第102回手塚賞入選作
2022 	13	10	SAKAMOTO DAYS	鈴木祐斗		217	連載	C	
2022 	13	11	あかね噺	馬上鷹将	末永裕樹	239	連載		
2022 	13	12	マッシュル-MASHLE-	甲本一		263	連載		
2022 	13	13	高校生家族	仲間りょう		299	連載		
2022 	13	14	あやかしトライアングル	矢吹健太郎		315	連載		
2022 	13	15	アンデッドアンラック	戸塚慶文		335	連載		
2022 	13	16	ウィッチウォッチ	藤巻忠俊		355	連載		
2022 	13	17	逃げ上手の若君	松井優征		375	連載		
2022 	13	18	夜桜さんちの大作戦	権平ひつじ		395	連載		
2022 	13	19	ドロンドロロン	大須賀玄		417	連載		
2022 	13	20	守れ！しゅごまる	伊原大貴		439	連載		
2022 	13	21	アヤシモン	賀来ゆうじ		459	連載		
2022 	14	1	ウィッチウォッチ	藤巻忠俊		3	連載	C	
2022 	14	2	ONE PIECE	尾田栄一郎		45	連載		
2022 	14	3	呪術廻戦	芥見下々		63	連載		
2022 	14	4	僕のヒーローアカデミア	堀越耕平		83	連載		
2022 	14	5	僕とロボコ	宮崎周平		101	連載		
2022 	14	6	Dr.STONE	Boich	稲垣理一郎	119	連載	C	最終回
2022 	14	7	あかね噺	馬上鷹将	末永裕樹	149	連載		
2022 	14	8	SAKAMOTO DAYS	鈴木祐斗		169	連載		
2022 	14	9	NOA第9号機	星出ハル		191	読み切り		第102回手塚賞準入選
2022 	14	10	アンデッドアンラック	戸塚慶文		225	連載	C	
2022 	14	11	地球の子	神海英雄		247	連載		
2022 	14	12	アオのハコ	三浦糀		271	連載		
2022 	14	13	PPPPPP	マボロ3号		307	連載		
2022 	14	14	夜桜さんちの大作戦	権平ひつじ		327	連載		
2022 	14	15	高校生家族	仲間りょう		347	連載		
2022 	14	16	逃げ上手の若君	松井優征		363	連載		
2022 	14	17	マッシュル-MASHLE-	甲本一		383	連載		
2022 	14	18	ブラッククローバー	田畠裕基		403	連載		
2022 	14	19	あやかしトライアングル	矢吹健太郎		419	連載		
2022 	14	20	ドロンドロロン	大須賀玄		439	連載		
2022 	14	21	アヤシモン	賀来ゆうじ		459	連載		
2022 	14	22	守れ！しゅごまる	伊原大貴		479	連載		
2022 	15	1	ブラッククローバー	田畠裕基		4	連載	C	
2022 	15	2	SAKAMOTO DAYS	鈴木祐斗		43	連載		
2022 	15	3	ONE PIECE	尾田栄一郎		63	連載		
2022 	15	4	僕のヒーローアカデミア	堀越耕平		81	連載		
2022 	15	5	等身大フィギュア シオン先生	藤原なる		101	読み切り		
2022 	15	6	アオのハコ	三浦糀		118	連載	C	
2022 	15	7	アンデッドアンラック	戸塚慶文		141	連載		
2022 	15	8	地球の子	神海英雄		165	連載		
2022 	15	9	鵺ん家	川江康太		185	読み切り	C	
2022 	15	10	高校生家族	仲間りょう		233	連載		
2022 	15	11	あかね噺	馬上鷹将	末永裕樹	259	連載		
2022 	15	12	ウィッチウォッチ	藤巻忠俊		281	連載		
2022 	15	13	逃げ上手の若君	松井優征		303	連載		
2022 	15	14	僕とロボコ	宮崎周平		323	連載	C	
2022 	15	15	夜桜さんちの大作戦	権平ひつじ		343	連載		
2022 	15	16	PPPPPP	マボロ3号		363	連載		
2022 	15	17	あやかしトライアングル	矢吹健太郎		383	連載		
2022 	15	18	守れ！しゅごまる	伊原大貴		403	連載		
2022 	15	19	マッシュル-MASHLE-	甲本一		421	連載		
2022 	15	20	アヤシモン	賀来ゆうじ		441	連載		
2022 	15	21	ドロンドロロン	大須賀玄		461	連載		
2022 	16	1	高校生家族	仲間りょう		3	連載	C	
2022 	16	2	僕のヒーローアカデミア	堀越耕平		39	連載		
2022 	16	3	呪術廻戦	芥見下々		57	連載		
2022 	16	4	ウィッチウォッチ	藤巻忠俊		77	連載		
2022 	16	5	マッシュル-MASHLE-	甲本一		97	連載		
2022 	16	6	夜桜さんちの大作戦	権平ひつじ		117	連載	C	
2022 	16	7	アオのハコ	三浦糀		139	連載		
2022 	16	8	あかね噺	馬上鷹将	末永裕樹	159	連載		
2022 	16	9	エクソシストのキヨシ君	臼井彰一		183	読み切り	C	
2022 	16	10	ブラッククローバー	田畠裕基		233	連載		
2022 	16	11	PPPPPP	マボロ3号		249	連載	C	
2022 	16	12	地球の子	神海英雄		273	連載		
2022 	16	13	SAKAMOTO DAYS	鈴木祐斗		293	連載		
2022 	16	14	アンデッドアンラック	戸塚慶文		331	連載		
2022 	16	15	僕とロボコ	宮崎周平		355	連載		
2022 	16	16	あやかしトライアングル	矢吹健太郎		371	連載		
2022 	16	17	逃げ上手の若君	松井優征		391	連載		
2022 	16	18	協力型RPGキズナパーティー	独楽京助		411	 読み切り		
2022 	16	19	アヤシモン	賀来ゆうじ		427	連載		
2022 	16	20	ドロンドロロン	大須賀玄		449	連載		
2022 	16	21	守れ！しゅごまる	伊原大貴		469	連載		
2022 	17	1	SAKAMOTO DAYS	鈴木祐斗		3	連載	C	
2022 	17	2	ONE PIECE	尾田栄一郎		47	連載		
2022 	17	3	呪術廻戦	芥見下々		65	連載		
2022 	17	4	アオのハコ	三浦糀		85	連載		
2022 	17	5	僕とロボコ	宮崎周平		105	連載		
2022 	17	6	僕のヒーローアカデミア	堀越耕平		121	連載	C	
2022 	17	7	夜桜さんちの大作戦	権平ひつじ		141	連載		
2022 	17	8	地球の子	神海英雄		161	連載		
2022 	17	9	レイルウェイ／ゲイトウェイ	逸茂エルク		187	読み切り	C	
2022 	17	10	高校生家族	仲間りょう		235	連載		
2022 	17	11	逃げ上手の若君	松井優征		261	連載	C	
2022 	17	12	あかね噺	馬上鷹将	末永裕樹	283	連載		
2022 	17	13	4コマキャッチャー～筆走ってるよ～	長田憲之介		303	読み切り		
2022 	17	14	PPPPPP	マボロ3号		319	連載		
2022 	17	15	未来からの来訪者	天願真太郎		343	読み切り		
2022 	17	16	ウィッチウォッチ	藤巻忠俊		359	連載		
2022 	17	17	あやかしトライアングル	矢吹健太郎		379	連載		
2022 	17	18	アンデッドアンラック	戸塚慶文		399	連載		
2022 	17	19	ドロンドロロン	大須賀玄		423	連載		
2022 	17	20	守れ！しゅごまる	伊原大貴		443	連載		
2022 	17	21	アヤシモン	賀来ゆうじ		461	連載		
2022 	18	1	ONE PIECE	尾田栄一郎		3	連載		
2022 	18	2	SAKAMOTO DAYS	鈴木祐斗		51	連載		
2022 	18	3	呪術廻戦	芥見下々		71	連載		
2022 	18	4	逃げ上手の若君	松井優征		91	連載		
2022 	18	5	ブラッククローバー	田畠裕基		111	連載		
2022 	18	6	魔界刑事マリボー	島袋光年		130	読み切り	C	
2022 	18	7	最弱！！ジェノサイドクイーン	沼駿		150	読み切り		
