年	号数	掲載順	タイトル	作者	原作者	頁	区分	カラー	備考
2022 	20	18	はじめラブコメ オガペペ	おきらくボーイ		365	連載		
2022 	20	19	クジマ歌えば家ほろろ	紺野アキラ		385	出張掲載		
2022 	20	20	かけあうつきひ	福井セイ		421	連載		
2022 	20	21	蒼穹のアリアドネ	八木教広		437	連載		
2022 	20	22	十勝ひとりぼっち農園	横山裕二		454	連載		
2022 	21	1	ボレーボレー	カワバタオ		3	新連載	C	
2022 	21	2	名探偵コナン	青山剛昌		71	連載		
2022 	21	3	古見さんは、コミュ症です。	オダトモヒト		89	連載		
2022 	21	4	GOLDEN SPIRAL	福地翼		109	連載	C	
2022 	21	5	君は008	松江名俊		143	連載	C	
2022 	21	6	舞妓さんちのまかないさん	小山愛子		169	連載		
2022 	21	7	白山さんと三田さん	くさかべゆうへい		179	連載	C	
2022 	21	8	葬送のフリーレン	アベツカサ	山田鐘人	197	連載		
2022 	21	9	龍と苺	柳本光晴		215	連載		
2022 	21	10	よふかしうのうた	コトヤマ		233	連載		
2022 	21	11	ラストカルテ―法獣医学者 当麻健匠の記憶―	浅山わかび		251	連載		
2022 	21	12	帝乃三姉妹は案外、チョロい	ひらかわあや		269	連載		
2022 	21	13	MAO	高橋留美子		287	連載		
2022 	21	14	レッドブルー	波切敦		305	連載		
2022 	21	15	トニカクカワイイ	畑健二郎		323	連載		
2022 	21	16	タイフウリリーフ	茂木ヨモギ		341	連載		
2022 	21	17	シブヤニアファミリー	久米田康治		359	連載		
2022 	21	18	あおざくら 防衛大学校物語	二階堂ヒカル		367	連載		
2022 	21	19	はじめラブコメ オガペペ	おきらくボーイ		389	連載		
2022 	21	20	アラタカンガタリ〜革神語〜	渡瀬悠宇		405	連載	C	WEBへ移籍
2022 	21	21	魔王城でおやすみ	熊之股鍵次		429	連載		
2022 	21	22	かけあうつきひ	福井セイ		441	連載		
2022 	21	23	第九の波濤	草場道輝		457	連載		
2022 	21	24	保安官エヴァンスの嘘	栗山ミヅキ		475	連載		最終回
2022 	21	25	十勝ひとりぼっち農園	横山裕二		490	連載		
2022 	22-23	1	この漫画のヒロインは守崎あまねです。	ねこぐち		25	連載	C	新連載
2022 	22-23	2	名探偵コナン	青山剛昌		79	連載		
2022 	22-23	3	古見さんは、コミュ症です。	オダトモヒト		95	連載		
2022 	22-23	4	よふかしうのうた	コトヤマ		113	連載		
2022 	22-23	5	MAO	高橋留美子		137	連載	C	
2022 	22-23	6	舞妓さんちのまかないさん	小山愛子		157	連載		
2022 	22-23	7	GOLDEN SPIRAL	福地翼		169	連載		
2022 	22-23	8	ボレーボレー	カワバタオ		203	連載	C	
2022 	22-23	9	龍と苺	柳本光晴		249	連載		
2022 	22-23	10	葬送のフリーレン	アベツカサ	山田鐘人	267	連載		
2022 	22-23	11	レッドブルー	波切敦		285	連載		
2022 	22-23	12	かけあうつきひ	福井セイ		301	連載	C	
2022 	22-23	13	トニカクカワイイ	畑健二郎		317	連載		
2022 	22-23	14	ラストカルテ―法獣医学者 当麻健匠の記憶―	浅山わかび		335	連載		
2022 	22-23	15	帝乃三姉妹は案外、チョロい	ひらかわあや		357	連載		
2022 	22-23	16	白山さんと三田さん	くさかべゆうへい		375	連載		
2022 	22-23	17	君は008	松江名俊		393	連載		
2022 	22-23	18	タイフウリリーフ	茂木ヨモギ		419	連載		
2022 	22-23	19	シブヤニアファミリー	久米田康治		437	連載		
2022 	22-23	20	はじめラブコメ オガペペ	おきらくボーイ		445	連載		
2022 	22-23	21	第九の波濤	草場道輝		461	連載		
2022 	22-23	22	蒼穹のアリアドネ	八木教広		479	連載		
2022 	22-23	23	十勝ひとりぼっち農園	横山裕二		496	連載		
2022 	24	1	ラブコメクエスト	mmk		15	連載	C	新連載
2022 	24	2	名探偵コナン ゼロの日常	新井隆広		57	連載		
2022 	24	3	帝乃三姉妹は案外、チョロい	ひらかわあや		71	連載		
2022 	24	4	GOLDEN SPIRAL	福地翼		91	連載	C	
2022 	24	5	古見さんは、コミュ症です。	オダトモヒト		113	連載		
2022 	24	6	よふかしうのうた	コトヤマ		131	連載		
2022 	24	7	シブヤニアファミリー	久米田康治		149	連載		
2022 	24	8	葬送のフリーレン	アベツカサ	山田鐘人	158	連載	C	
2022 	24	9	ボレーボレー	カワバタオ		177	連載		
2022 	24	10	トニカクカワイイ	畑健二郎		207	連載		
2022 	24	11	この漫画のヒロインは守崎あまねです。	ねこぐち		225	連載		
2022 	24	12	龍と苺	柳本光晴		241	連載		
2022 	24	13	MAO	高橋留美子		259	連載		
2022 	24	14	白山さんと三田さん	くさかべゆうへい		277	連載		
2022 	24	15	ラストカルテ―法獣医学者 当麻健匠の記憶―	浅山わかび		295	連載		
2022 	24	16	君は008	松江名俊		313	連載		
2022 	24	17	レッドブルー	波切敦		335	連載		
2022 	24	18	ソアラと魔物の家	山地ひでのり		353	出張掲載	C	
2022 	24	19	魔王城でおやすみ	熊之股鍵次		387	連載		
2022 	24	20	タイフウリリーフ	茂木ヨモギ		403	連載		
2022 	24	21	はじめラブコメ オガペペ	おきらくボーイ		421	連載		
2022 	24	22	かけあうつきひ	福井セイ		441	連載		
2022 	24	23	蒼穹のアリアドネ	八木教広		457	連載		
2022 	25	1	白山さんと三田さん	くさかべゆうへい		17	連載	C	
2022 	25	2	葬送のフリーレン	アベツカサ	山田鐘人	35	連載		
2022 	25	3	トニカクカワイイ	畑健二郎		53	連載		
2022 	25	4	名探偵コナン ゼロの日常	新井隆広		71	連載		
2022 	25	5	GOLDEN SPIRAL	福地翼		83	連載		
2022 	25	6	龍と苺	柳本光晴		113	連載		
2022 	25	7	この漫画のヒロインは守崎あまねです。	ねこぐち		131	連載		
2022 	25	8	ラブコメクエスト	mmk		147	連載	C	
2022 	25	9	MAO	高橋留美子		173	連載		
2022 	25	10	君は008	松江名俊		191	連載		
2022 	25	11	舞妓さんちのまかないさん	小山愛子		215	連載		
2022 	25	12	ボレーボレー	カワバタオ		225	連載		
2022 	25	13	帝乃三姉妹は案外、チョロい	ひらかわあや		243	連載		
2022 	25	14	あおざくら 防衛大学校物語	二階堂ヒカル		261	連載		
2022 	25	15	古見さんは、コミュ症です。	オダトモヒト		279	連載		
2022 	25	16	レッドブルー	波切敦		287	連載		
2022 	25	17	カナカナ	西森博之		311	出張掲載		
2022 	25	18	タイフウリリーフ	茂木ヨモギ		345	連載		
2022 	25	19	シブヤニアファミリー	久米田康治		363	連載		
2022 	25	20	第九の波濤	草場道輝		373	連載		
2022 	25	21	かけあうつきひ	福井セイ		391	連載		
2022 	25	22	はじめラブコメ オガペペ	おきらくボーイ		411	連載		
2022 	25	23	蒼穹のアリアドネ	八木教広		429	連載		
2022 	26	1	この漫画のヒロインは守崎あまねです。	ねこぐち		15	連載	C	
2022 	26	2	古見さんは、コミュ症です。	オダトモヒト		41	連載		
2022 	26	3	名探偵コナン ゼロの日常	新井隆広		59	連載		
2022 	26	4	龍と苺	柳本光晴		71	連載		
2022 	26	5	帝乃三姉妹は案外、チョロい	ひらかわあや		89	連載		
2022 	26	6	トニカクカワイイ	畑健二郎		111	連載		
2022 	26	7	白山さんと三田さん	くさかべゆうへい		121	連載		
2022 	26	8	ラブコメクエスト	mmk		139	連載		
2022 	26	9	GOLDEN SPIRAL	福地翼		153	連載		
2022 	26	10	舞妓さんちのまかないさん	小山愛子		171	連載		
2022 	26	11	怪力	益子リョウヘイ	NUMBER8	185	読み切り	C	
2022 	26	12	よふかしうのうた	コトヤマ		221	連載		
2022 	26	13	ラストカルテ―法獣医学者 当麻健匠の記憶―	浅山わかび		237	連載		
2022 	26	14	君は008	松江名俊		255	連載		
2022 	26	15	MAO	高橋留美子		277	連載		
2022 	26	16	魔王城でおやすみ	熊之股鍵次		295	連載		
2022 	26	17	ボレーボレー	カワバタオ		305	連載		
2022 	26	18	レッドブルー	波切敦		323	連載		
2022 	26	19	タイフウリリーフ	茂木ヨモギ		341	連載		
2022 	26	20	あおざくら 防衛大学校物語	二階堂ヒカル		359	連載		
2022 	26	21	かけあうつきひ	福井セイ		399	連載		
2022 	26	22	第九の波濤	草場道輝		415	連載		
2022 	26	23	はじめラブコメ オガペペ	おきらくボーイ		433	連載		
2022 	26	24	空をわたる生き物	コノシマルカ		457	読み切り		
2022 	26	25	十勝ひとりぼっち農園	横山裕二		494	連載		
2022 	27	1	名探偵コナン	青山剛昌		21	連載		
2022 	27	2	龍と苺	柳本光晴		37	連載		
2022 	27	3	帝乃三姉妹は案外、チョロい	ひらかわあや		55	連載		
2022 	27	4	トニカクカワイイ	畑健二郎		73	連載		
2022 	27	5	GOLDEN SPIRAL	福地翼		81	連載		
2022 	27	6	古見さんは、コミュ症です。	オダトモヒト		99	連載		
2022 	27	7	ボレーボレー	カワバタオ		117	連載	C	
2022 	27	8	MAO	高橋留美子		137	連載		
2022 	27	9	魔王城でおやすみ	熊之股鍵次		155	連載		
2022 	27	10	白山さんと三田さん	くさかべゆうへい		165	連載		
2022 	27	11	よふかしうのうた	コトヤマ		183	連載		
2022 	27	12	この漫画のヒロインは守崎あまねです。	ねこぐち		199	連載		
2022 	27	13	ラストカルテ―法獣医学者 当麻健匠の記憶―	浅山わかび		215	連載		
2022 	27	14	ラブコメクエスト	mmk		233	連載		
2022 	27	15	氷解く	佐伯一		247	読み切り	C	
2022 	27	16	あおざくら 防衛大学校物語	二階堂ヒカル		283	連載		
2022 	27	17	君は008	松江名俊		301	連載		
2022 	27	18	シブヤニアファミリー	久米田康治		325	連載		
2022 	27	19	BE BLUES!	田中モトユキ		333	連載		
2022 	27	20	レッドブルー	波切敦		351	連載		
2022 	27	21	タイフウリリーフ	茂木ヨモギ		369	連載		
2022 	27	22	かけあうつきひ	福井セイ		387	連載		
2022 	27	23	第九の波濤	草場道輝		405	連載		
2022 	27	24	はじめラブコメ オガペペ	おきらくボーイ		423	連載		
2022 	27	25	蒼穹のアリアドネ	八木教広		441	連載		
2022 	27	26	十勝ひとりぼっち農園	横山裕二		458	連載		
2022 	28	1	ラストカルテ―法獣医学者 当麻健匠の記憶―	浅山わかび		15	連載	C	
2022 	28	2	名探偵コナン	青山剛昌		41	連載		
2022 	28	3	MAO	高橋留美子		57	連載		
2022 	28	4	古見さんは、コミュ症です。	オダトモヒト		75	連載		
2022 	28	5	シブヤニアファミリー	久米田康治		93	連載		
2022 	28	6	龍と苺	柳本光晴		101	連載		
2022 	28	7	トニカクカワイイ	畑健二郎		119	連載		
2022 	28	8	ラブコメクエスト	mmk		137	連載		
2022 	28	9	よふかしうのうた	コトヤマ		151	連載		
2022 	28	10	帝乃三姉妹は案外、チョロい	ひらかわあや		173	連載		
2022 	28	11	あおざくら 防衛大学校物語	二階堂ヒカル		191	連載		
2022 	28	12	白山さんと三田さん	くさかべゆうへい		209	連載		
2022 	28	13	BE BLUES!	田中モトユキ		229	連載		
2022 	28	14	魔王城でおやすみ	熊之股鍵次		247	連載		
2022 	28	15	君は008	松江名俊		257	連載		
2022 	28	16	この漫画のヒロインは守崎あまねです。	ねこぐち		279	連載		
2022 	28	17	レッドブルー	波切敦		295	連載		
2022 	28	18	GOLDEN SPIRAL	福地翼		317	連載		
2022 	28	19	ボレーボレー	カワバタオ		339	連載		
2022 	28	20	タイフウリリーフ	茂木ヨモギ		357	連載		
2022 	28	21	大牟田人生のある日々	月足透水		375	読み切り	C	
2022 	28	22	かけあうつきひ	福井セイ		409	連載		
2022 	28	23	はじめラブコメ オガペペ	おきらくボーイ		425	連載		
2022 	28	24	蒼穹のアリアドネ	八木教広		441	連載		
2022 	28	25	十勝ひとりぼっち農園	横山裕二		458	連載		
2022 	29	1	MAO	高橋留美子		3	連載	C	
2022 	29	2	名探偵コナン	青山剛昌		31	連載		
2022 	29	3	葬送のフリーレン	アベツカサ	山田鐘人	47	連載		
2022 	29	4	ラブコメクエスト	mmk		65	連載		
2022 	29	5	帝乃三姉妹は案外、チョロい	ひらかわあや		79	連載	C	
2022 	29	6	よふかしうのうた	コトヤマ		97	連載		
2022 	29	7	GOLDEN SPIRAL	福地翼		113	連載	C	
2022 	29	8	古見さんは、コミュ症です。	オダトモヒト		145	連載		
2022 	29	9	龍と苺	柳本光晴		163	連載		
2022 	29	10	トニカクカワイイ	畑健二郎		181	連載		
2022 	29	11	白山さんと三田さん	くさかべゆうへい		191	連載		
2022 	29	12	ボレーボレー	カワバタオ		209	連載		
2022 	29	13	ラストカルテ―法獣医学者 当麻健匠の記憶―	浅山わかび		227	連載		
2022 	29	14	BE BLUES!	田中モトユキ		245	連載		
2022 	29	15	この漫画のヒロインは守崎あまねです。	ねこぐち		263	連載		
2022 	29	16	君は008	松江名俊		279	連載		
2022 	29	17	シブヤニアファミリー	久米田康治		301	連載		
2022 	29	18	彼女はマル秘防衛兵器E-007	冨士太郎		309	読み切り	C	
2022 	29	19	魔王城でおやすみ	熊之股鍵次		345	連載		
2022 	29	20	あおざくら 防衛大学校物語	二階堂ヒカル		355	連載		
2022 	29	21	レッドブルー	波切敦		375	連載		
2022 	29	22	かけあうつきひ	福井セイ		391	連載		
2022 	29	23	タイフウリリーフ	茂木ヨモギ		411	連載		
2022 	29	24	第九の波濤	草場道輝		433	連載		
2022 	29	25	蒼穹のアリアドネ	八木教広		455	連載		
2022 	29	26	はじめラブコメ オガペペ	おきらくボーイ		473	連載		
2022 	29	27	十勝ひとりぼっち農園	横山裕二		490	連載		
2022 	30	1	龍と苺	柳本光晴		11	連載	C	
2022 	30	2	帝乃三姉妹は案外、チョロい	ひらかわあや		43	連載		
2022 	30	3	トニカクカワイイ	畑健二郎		65	連載		
2022 	30	4	葬送のフリーレン	アベツカサ	山田鐘人	73	連載		
2022 	30	5	よふかしうのうた	コトヤマ		91	連載	C	
2022 	30	6	MAO	高橋留美子		107	連載		
2022 	30	7	魔王城でおやすみ	熊之股鍵次		125	連載	C	
2022 	30	8	GOLDEN SPIRAL	福地翼		137	連載		
2022 	30	9	ラストカルテ―法獣医学者 当麻健匠の記憶―	浅山わかび		157	連載		
2022 	30	10	この漫画のヒロインは守崎あまねです。	ねこぐち		175	連載		
2022 	30	11	レッドブルー	波切敦		191	連載	C	
2022 	30	12	ボレーボレー	カワバタオ		209	連載		
2022 	30	13	ラブコメクエスト	mmk		227	連載		
2022 	30	14	タイフウリリーフ	茂木ヨモギ		241	連載		
2022 	30	15	白山さんと三田さん	くさかべゆうへい		261	連載		
2022 	30	16	シブヤニアファミリー	久米田康治		281	連載		
2022 	30	17	君は008	松江名俊		289	連載		
2022 	30	18	BE BLUES!	田中モトユキ		311	連載		
2022 	30	19	はじめラブコメ オガペペ	おきらくボーイ		329	連載		
2022 	30	20	第九の波濤	草場道輝		349	連載		
2022 	30	21	かけあうつきひ	福井セイ		367	連載		
2022 	30	22	蒼穹のアリアドネ	八木教広		385	連載		
2022 	30	23	十勝ひとりぼっち農園	横山裕二		402	連載		
2022 	31	1	トニカクカワイイ	畑健二郎		6	連載	C	
2022 	31	2	龍と苺	柳本光晴		29	連載		
2022 	31	3	舞妓さんちのまかないさん	小山愛子		47	連載		
2022 	31	4	帝乃三姉妹は案外、チョロい	ひらかわあや		57	連載		
2022 	31	5	白山さんと三田さん	くさかべゆうへい		77	連載	C	
2022 	31	6	古見さんは、コミュ症です。	オダトモヒト		95	連載		
2022 	31	7	MAO	高橋留美子		113	連載		
2022 	31	8	この漫画のヒロインは守崎あまねです。	ねこぐち		131	連載		
2022 	31	9	魔王城でおやすみ	熊之股鍵次		147	連載		
2022 	31	10	レッドブルー	波切敦		157	連載		
2022 	31	11	あおざくら 防衛大学校物語	二階堂ヒカル		175	連載	C	
2022 	31	12	よふかしうのうた	コトヤマ		193	連載		
2022 	31	13	君は008	松江名俊		209	連載		
2022 	31	14	ラブコメクエスト	mmk		231	連載		
2022 	31	15	GOLDEN SPIRAL	福地翼		245	連載		
2022 	31	16	第九の波濤	草場道輝		263	連載		
2022 	31	17	タイフウリリーフ	茂木ヨモギ		285	連載		
2022 	31	18	青春がしたい	浅山わかび		305	読み切り		
2022 	31	19	ボレーボレー	カワバタオ		325	連載		
2022 	31	20	はじめラブコメ オガペペ	おきらくボーイ		343	連載		
2022 	31	21	蒼穹のアリアドネ	八木教広		363	連載		
2022 	31	22	かけあうつきひ	福井セイ		381	連載		
2022 	31	23	十勝ひとりぼっち農園	横山裕二		402	連載		
2022 	32	1	よふかしうのうた	コトヤマ		3	連載	C	
2022 	32	2	葬送のフリーレン	アベツカサ	山田鐘人	31	連載		
2022 	32	3	帝乃三姉妹は案外、チョロい	ひらかわあや		49	連載		
2022 	32	4	魔王城でおやすみ	熊之股鍵次		69	連載		
2022 	32	5	MAO	高橋留美子		79	連載	C	
2022 	32	6	古見さんは、コミュ症です。	オダトモヒト		99	連載		
2022 	32	7	龍と苺	柳本光晴		117	連載		
2022 	32	8	舞妓さんちのまかないさん	小山愛子		135	連載		
2022 	32	9	ラストカルテ―法獣医学者 当麻健匠の記憶―	浅山わかび		145	連載	C	
2022 	32	10	君は008	松江名俊		165	連載		
2022 	32	11	シブヤニアファミリー	久米田康治		187	連載		
2022 	32	12	この漫画のヒロインは守崎あまねです。	ねこぐち		195	連載		
2022 	32	13	トニカクカワイイ	畑健二郎		211	連載		
2022 	32	14	白山さんと三田さん	くさかべゆうへい		229	連載		
2022 	32	15	GOLDEN SPIRAL	福地翼		247	連載		
2022 	32	16	BE BLUES!	田中モトユキ		269	連載		
2022 	32	17	あおざくら 防衛大学校物語	二階堂ヒカル		289	連載		
2022 	32	18	ボレーボレー	カワバタオ		307	連載		
2022 	32	19	ラブコメクエスト	mmk		325	連載		
2022 	32	20	レッドブルー	波切敦		339	連載		
2022 	32	21	タイフウリリーフ	茂木ヨモギ		361	連載		
2022 	32	22	はじめラブコメ オガペペ	おきらくボーイ		381	連載		
2022 	32	23	かけあうつきひ	福井セイ		403	連載		最終回
2022 	32	24	十勝ひとりぼっち農園	横山裕二		420	連載		
2022 	33	1	帝乃三姉妹は案外、チョロい	ひらかわあや		11	連載	C	
2022 	33	2	よふかしうのうた	コトヤマ		41	連載		
2022 	33	3	古見さんは、コミュ症です。	オダトモヒト		57	連載		
2022 	33	4	舞妓さんちのまかないさん	小山愛子		77	連載		
2022 	33	5	ラストカルテ―法獣医学者 当麻健匠の記憶―	浅山わかび		87	連載	C	
2022 	33	6	龍と苺	柳本光晴		109	連載		
2022 	33	7	トニカクカワイイ	畑健二郎		127	連載		
2022 	33	8	魔王城でおやすみ	熊之股鍵次		145	連載		
2022 	33	9	GOLDEN SPIRAL	福地翼		155	連載		
2022 	33	10	BE BLUES!	田中モトユキ		175	連載		
2022 	33	11	白山さんと三田さん	くさかべゆうへい		193	連載		
2022 	33	12	シブヤニアファミリー	久米田康治		211	連載		
2022 	33	13	君は008	松江名俊		219	連載		
2022 	33	14	この漫画のヒロインは守崎あまねです。	ねこぐち		241	連載		
2022 	33	15	あおざくら 防衛大学校物語	二階堂ヒカル		257	連載		
2022 	33	16	ボレーボレー	カワバタオ		265	連載		
2022 	33	17	ラブコメクエスト	mmk		283	連載		
2022 	33	18	第九の波濤	草場道輝		297	連載		
2022 	33	19	レッドブルー	波切敦		315	連載		
2022 	33	20	蒼穹のアリアドネ	八木教広		335	連載		
2022 	33	21	タイフウリリーフ	茂木ヨモギ		353	連載		
2022 	33	22	はじめラブコメ オガペペ	おきらくボーイ		371	連載		
2022 	33	23	十勝ひとりぼっち農園	横山裕二		396	連載		
2022 	34	1	よふかしうのうた	コトヤマ		9	連載	C	
2022 	34	2	MAO	高橋留美子		33	連載		
2022 	34	3	帝乃三姉妹は案外、チョロい	ひらかわあや		51	連載		
2022 	34	4	龍と苺	柳本光晴		71	連載		
2022 	34	5	ラストカルテ―法獣医学者 当麻健匠の記憶―	浅山わかび		89	連載		
2022 	34	6	シブヤニアファミリー	久米田康治		107	連載		
2022 	34	7	トニカクカワイイ	畑健二郎		116	連載	C	
2022 	34	8	白山さんと三田さん	くさかべゆうへい		135	連載		
2022 	34	9	古見さんは、コミュ症です。	オダトモヒト		153	連載		
2022 	34	10	君は008	松江名俊		161	連載		
2022 	34	11	ラブコメクエスト	mmk		185	連載		
2022 	34	12	この漫画のヒロインは守崎あまねです。	ねこぐち		199	連載		
2022 	34	13	GOLDEN SPIRAL	福地翼		215	連載		
2022 	34	14	ボレーボレー	カワバタオ		239	連載		
2022 	34	15	魔王城でおやすみ	熊之股鍵次		257	連載		
2022 	34	16	レッドブルー	波切敦		267	連載		
2022 	34	17	あおざくら 防衛大学校物語	二階堂ヒカル		285	連載		
2022 	34	18	タイフウリリーフ	茂木ヨモギ		303	連載		
2022 	34	19	BE BLUES!	田中モトユキ		321	連載		
2022 	34	20	蒼穹のアリアドネ	八木教広		339	連載		
2022 	34	21	第九の波濤	草場道輝		357	連載		
2022 	34	22	はじめラブコメ オガペペ	おきらくボーイ		375	連載		最終回
2022 	34	23	十勝ひとりぼっち農園	横山裕二		394	連載		
2022 	35	1	名探偵コナン	青山剛昌		21	連載		
2022 	35	2	古見さんは、コミュ症です。	オダトモヒト		37	連載		
2022 	35	3	葬送のフリーレン	アベツカサ	山田鐘人	57	連載		
2022 	35	4	よふかしうのうた	コトヤマ		81	連載		
2022 	35	5	ラストカルテ―法獣医学者 当麻健匠の記憶―	浅山わかび		97	連載		
2022 	35	6	龍と苺	柳本光晴		115	連載		
2022 	35	7	魔王城でおやすみ	熊之股鍵次		135	連載		
2022 	35	8	帝乃三姉妹は案外、チョロい	ひらかわあや		149	連載	C	
2022 	35	9	MAO	高橋留美子		169	連載		
2022 	35	10	トニカクカワイイ	畑健二郎		189	連載		
2022 	35	11	シブヤニアファミリー	久米田康治		207	連載		
2022 	35	12	レッドブルー	波切敦		215	連載	C	
2022 	35	13	君は008	松江名俊		233	連載		
2022 	35	14	舞妓さんちのまかないさん	小山愛子		257	連載		
2022 	35	15	ラブコメクエスト	mmk		267	連載		
2022 	35	16	GOLDEN SPIRAL	福地翼		281	連載		
2022 	35	17	白山さんと三田さん	くさかべゆうへい		299	連載		
2022 	35	18	ボレーボレー	カワバタオ		319	連載		
2022 	35	19	あおざくら 防衛大学校物語	二階堂ヒカル		337	連載		
2022 	35	20	BE BLUES!	田中モトユキ		355	連載		
2022 	35	21	この漫画のヒロインは守崎あまねです。	ねこぐち		373	連載		
2022 	35	22	タイフウリリーフ	茂木ヨモギ		391	連載		
2022 	35	23	第九の波濤	草場道輝		409	連載		
2022 	35	24	十勝ひとりぼっち農園	横山裕二		428	連載		
2022 	36-37	1	名探偵コナン	青山剛昌		27	連載		
2022 	36-37	2	葬送のフリーレン	アベツカサ	山田鐘人	43	連載		
2022 	36-37	3	よふかしうのうた	コトヤマ		61	連載		
2022 	36-37	4	古見さんは、コミュ症です。	オダトモヒト		83	連載		
2022 	36-37	5	龍と苺	柳本光晴		91	連載	C	
2022 	36-37	6	15代目錠抜掠太郎の隔世	新井隆広		111	読み切り		
2022 	36-37	7	帝乃三姉妹は案外、チョロい	ひらかわあや		151	連載		
2022 	36-37	8	ラストカルテ―法獣医学者 当麻健匠の記憶―	浅山わかび		173	連載		
2022 	36-37	9	魔王城でおやすみ	熊之股鍵次		191	連載		
2022 	36-37	10	MAO	高橋留美子		203	連載		
2022 	36-37	11	トニカクカワイイ	畑健二郎		221	連載		
2022 	36-37	12	白山さんと三田さん	くさかべゆうへい		239	連載		
2022 	36-37	13	君は008	松江名俊		261	連載		
2022 	36-37	14	この漫画のヒロインは守崎あまねです。	ねこぐち		285	連載		
2022 	36-37	15	GOLDEN SPIRAL	福地翼		301	連載		
2022 	36-37	16	舞妓さんちのまかないさん	小山愛子		321	連載		
2022 	36-37	17	レッドブルー	波切敦		331	連載		
2022 	36-37	18	あおざくら 防衛大学校物語	二階堂ヒカル		349	連載		
2022 	36-37	19	ボレーボレー	カワバタオ		371	連載		
2022 	36-37	20	ラブコメクエスト	mmk		389	連載		
2022 	36-37	21	タイフウリリーフ	茂木ヨモギ		407	連載		
2022 	36-37	22	蒼穹のアリアドネ	八木教広		429	連載		
2022 	36-37	23	十勝ひとりぼっち農園	横山裕二		446	連載		
2022 	38	1	GOLDEN SPIRAL	福地翼		16	連載	C	
2022 	38	2	名探偵コナン	青山剛昌		37	連載		
2022 	38	3	龍と苺	柳本光晴		53	連載		
2022 	38	4	MAO	高橋留美子		71	連載		
2022 	38	5	トニカクカワイイ	畑健二郎		89	連載		
2022 	38	6	シブヤニアファミリー	久米田康治		107	連載		
2022 	38	7	白山さんと三田さん	くさかべゆうへい		115	連載	C	
2022 	38	8	舞妓さんちのまかないさん	小山愛子		139	連載		
2022 	38	9	この漫画のヒロインは守崎あまねです。	ねこぐち		149	連載	C	
2022 	38	10	よふかしうのうた	コトヤマ		167	連載		
2022 	38	11	帝乃三姉妹は案外、チョロい	ひらかわあや		183	連載		
2022 	38	12	ラストカルテ―法獣医学者 当麻健匠の記憶―	浅山わかび		203	連載		
2022 	38	13	BE BLUES!	田中モトユキ		221	連載		
2022 	38	14	君は008	松江名俊		239	連載		
2022 	38	15	ボレーボレー	カワバタオ		261	連載		
2022 	38	16	魔女は、今。	みつたに		279	読み切り	C	
2022 	38	17	私と脱出しませんか？	ヨウハ		313	出張掲載	C	
2022 	38	18	タイフウリリーフ	茂木ヨモギ		333	連載		
2022 	38	19	魔王城でおやすみ	熊之股鍵次		351	連載		
2022 	38	20	レッドブルー	波切敦		361	連載		
2022 	38	21	ラブコメクエスト	mmk		379	連載		
2022 	38	22	第九の波濤	草場道輝		393	連載		
2022 	38	23	蒼穹のアリアドネ	八木教広		411	連載		
2022 	38	24	十勝ひとりぼっち農園	横山裕二		428	連載		
2022 	39	1	MAO	高橋留美子		3	連載	C	
2022 	39	2	古見さんは、コミュ症です。	オダトモヒト		29	連載		
2022 	39	3	よふかしうのうた	コトヤマ		47	連載		
2022 	39	4	帝乃三姉妹は案外、チョロい	ひらかわあや		69	連載		
2022 	39	5	トニカクカワイイ	畑健二郎		89	連載		
2022 	39	6	ラブコメクエスト	mmk		107	連載	C	
2022 	39	7	龍と苺	柳本光晴		123	連載		
2022 	39	8	魔王城でおやすみ	熊之股鍵次		141	連載		
2022 	39	9	君は008	松江名俊		151	連載		
2022 	39	10	白山さんと三田さん	くさかべゆうへい		173	連載		
2022 	39	11	BE BLUES!	田中モトユキ		191	連載		
2022 	39	12	舞妓さんちのまかないさん	小山愛子		209	連載		
2022 	39	13	ラストカルテ―法獣医学者 当麻健匠の記憶―	浅山わかび		219	連載		
2022 	39	14	愛しのスペード	東矢雪助		237	読み切り		
2022 	39	15	GOLDEN SPIRAL	福地翼		279	連載		
2022 	39	16	レッドブルー	波切敦		297	連載		
2022 	39	17	あおざくら 防衛大学校物語	二階堂ヒカル		317	連載		
2022 	39	18	この漫画のヒロインは守崎あまねです。	ねこぐち		335	連載		
2022 	39	19	シブヤニアファミリー	久米田康治		351	連載		
2022 	39	20	ボレーボレー	カワバタオ		359	連載		
2022 	39	21	第九の波濤	草場道輝		377	連載		
2022 	39	22	タイフウリリーフ	茂木ヨモギ		395	連載		
2022 	39	23	蒼穹のアリアドネ	八木教広		413	連載		
2022 	39	24	十勝ひとりぼっち農園	横山裕二		432	連載		
2022 	40	1	葬送のフリーレン	アベツカサ	山田鐘人	15	連載	C	
2022 	40	2	よふかしうのうた	コトヤマ		33	連載		
2022 	40	3	MAO	高橋留美子		51	連載		
2022 	40	4	舞妓さんちのまかないさん	小山愛子		69	連載		
2022 	40	5	古見さんは、コミュ症です。	オダトモヒト		79	連載		
2022 	40	6	白山さんと三田さん	くさかべゆうへい		97	連載		
2022 	40	7	魔王城でおやすみ	熊之股鍵次		115	連載		
2022 	40	8	トニカクカワイイ	畑健二郎		125	連載		
2022 	40	9	ボレーボレー	カワバタオ		144	連載	C	
